state,date,name,count
US-CA,2026-06-11,American Robin,1
US-CA,2026-06-11,Brewer's Blackbird,1
US-CA,2026-06-11,Cedar Waxwing,1
US-CA,2026-06-11,Lesser Goldfinch,1
US-CA,2026-06-11,Ring-billed Gull,30
US-CA,2026-06-12,American Crow,8
US-CA,2026-06-12,Anna's Hummingbird,1
US-CA,2026-06-12,Barn Swallow,1
US-CA,2026-06-12,Black Oystercatcher,2
US-CA,2026-06-12,Black Phoebe,4
US-CA,2026-06-12,Black-crowned Night Heron,4
US-CA,2026-06-12,Brown Pelican,6
US-CA,2026-06-12,California Towhee,1
US-CA,2026-06-12,Caspian Tern,2
US-CA,2026-06-12,Double-crested Cormorant,2
US-CA,2026-06-12,European Starling,4
US-CA,2026-06-12,Great Blue Heron,5
US-CA,2026-06-12,House Finch,10
US-CA,2026-06-12,Orange-crowned Warbler,1
US-CA,2026-06-12,Red-winged Blackbird,5
US-CA,2026-06-12,Rock Pigeon (Feral Pigeon),10
US-CA,2026-06-12,Savannah Sparrow,3
US-CA,2026-06-12,Snowy Egret,1
US-CA,2026-06-12,Song Sparrow,2
US-CA,2026-06-12,Western Gull,2
US-CA,2026-06-12,White-crowned Sparrow,2
US-CA,2026-06-13,American Avocet,9
US-CA,2026-06-13,American Crow,2
US-CA,2026-06-13,Black Phoebe,3
US-CA,2026-06-13,Black-bellied Plover,10
US-CA,2026-06-13,Brown Pelican,2
US-CA,2026-06-13,Brown-headed Cowbird,1
US-CA,2026-06-13,Bushtit,5
US-CA,2026-06-13,California Towhee,4
US-CA,2026-06-13,Canada Goose,2
US-CA,2026-06-13,Caspian Tern,1
US-CA,2026-06-13,Cliff Swallow,1
US-CA,2026-06-13,Double-crested Cormorant,1
US-CA,2026-06-13,European Starling,30
US-CA,2026-06-13,House Finch,11
US-CA,2026-06-13,House Sparrow,1
US-CA,2026-06-13,Killdeer,3
US-CA,2026-06-13,Long-billed Curlew,1
US-CA,2026-06-13,Mallard,10
US-CA,2026-06-13,Marbled Godwit,20
US-CA,2026-06-13,Northern Mockingbird,2
US-CA,2026-06-13,Rock Pigeon,8
US-CA,2026-06-13,Snowy Egret,7
US-CA,2026-06-13,Song Sparrow,1
US-CA,2026-06-13,Spotted Towhee,1
US-CA,2026-06-13,Tree Swallow,1
US-CA,2026-06-13,White-crowned Sparrow,2
US-HI,2026-03-25,Common Myna,8
US-HI,2026-03-25,Hawaiian Goose,5
US-HI,2026-03-25,House Finch,1
US-HI,2026-03-25,House Sparrow,6
US-HI,2026-03-25,Northern Cardinal,1
US-HI,2026-03-25,Pacific Golden-Plover,1
US-HI,2026-03-25,Red-crested Cardinal,3
US-HI,2026-03-25,Spotted Dove,4
US-HI,2026-03-25,Warbling White-eye,2
US-HI,2026-03-25,Western Cattle-Egret,4
US-HI,2026-03-25,White-rumped Shama,1
US-HI,2026-03-25,Zebra Dove,15
US-HI,2026-03-26,Common Myna,4
US-HI,2026-03-26,House Sparrow,10
US-HI,2026-03-26,Java Sparrow,5
US-HI,2026-03-26,Red-crested Cardinal,1
US-HI,2026-03-26,Scaly-breasted Munia,1
US-HI,2026-03-26,Western Cattle-Egret,1
US-HI,2026-03-26,Zebra Dove,10
US-HI,2026-03-27,Common Gallinule,2
US-HI,2026-03-27,Common Myna,12
US-HI,2026-03-27,Hawaiian Goose,2
US-HI,2026-03-27,Laysan Albatross,1
US-HI,2026-03-27,Northern Cardinal,1
US-HI,2026-03-27,Pacific Golden-Plover,1
US-HI,2026-03-27,Red-crested Cardinal,1
US-HI,2026-03-27,Red-footed Booby,1
US-HI,2026-03-27,Red-tailed Tropicbird,1
US-HI,2026-03-27,Rock Pigeon (Feral Pigeon),1
US-HI,2026-03-27,Wedge-tailed Shearwater,1
US-HI,2026-03-27,White-rumped Shama,1
US-HI,2026-03-27,White-tailed Tropicbird,3
US-HI,2026-03-27,Zebra Dove,2
US-HI,2026-03-28,American Barn Owl,1
US-HI,2026-03-28,Black-crowned Night Heron,2
US-HI,2026-03-28,Black-necked Stilt,8
US-HI,2026-03-28,Chestnut Munia,1
US-HI,2026-03-28,Common Gallinule,3
US-HI,2026-03-28,Common Myna,1
US-HI,2026-03-28,Dunlin,1
US-HI,2026-03-28,Great Frigatebird,1
US-HI,2026-03-28,Hawaiian Coot,3
US-HI,2026-03-28,Hawaiian Duck,1
US-HI,2026-03-28,House Finch,1
US-HI,2026-03-28,House Sparrow,1
US-HI,2026-03-28,Northern Cardinal,3
US-HI,2026-03-28,Northern Mockingbird,1
US-HI,2026-03-28,Pacific Golden-Plover,3
US-HI,2026-03-28,Red-crested Cardinal,3
US-HI,2026-03-28,Ruddy Turnstone,8
US-HI,2026-03-28,Sanderling,1
US-HI,2026-03-28,Spotted Dove,1
US-HI,2026-03-28,Wandering Tattler,1
US-HI,2026-03-28,Warbling White-eye,2
US-HI,2026-03-28,Western Cattle-Egret,2
US-HI,2026-03-28,Zebra Dove,1
US-HI,2026-03-29,Brown Booby,1
US-HI,2026-03-29,Rose-ringed Parakeet,1
US-HI,2026-03-30,Common Myna,6
US-HI,2026-03-30,Hawaiian Duck,1
US-HI,2026-03-30,Hawaiian Goose,5
US-HI,2026-03-30,House Sparrow,10
US-HI,2026-03-30,Java Sparrow,4
US-HI,2026-03-30,Northern Mockingbird,1
US-HI,2026-03-30,Red-crested Cardinal,1
US-HI,2026-03-30,Saffron Finch,2
US-HI,2026-03-30,Scaly-breasted Munia,4
US-HI,2026-03-30,White-rumped Shama,1
US-HI,2026-03-31,Erckel's Spurfowl,1
US-OR,2026-06-16,Canada Jay,1
US-OR,2026-06-16,Cassin's Finch,1
US-OR,2026-06-16,Clark's Nutcracker,1
US-OR,2026-06-16,Western Tanager,1
US-OR,2026-06-17,American Robin,3
US-OR,2026-06-17,Bullock's Oriole,1
US-OR,2026-06-17,California Quail,8
US-OR,2026-06-17,Evening Grosbeak,1
US-OR,2026-06-17,Lazuli Bunting,1
US-OR,2026-06-17,Mallard,3
US-OR,2026-06-17,Osprey,1
US-OR,2026-06-17,Pine Siskin,1
US-OR,2026-06-17,Red-tailed Hawk,1
US-OR,2026-06-17,Say's Phoebe,1
US-OR,2026-06-17,Turkey Vulture,4
US-OR,2026-06-17,Violet-green Swallow,5
US-OR,2026-06-17,Western Kingbird,1
US-OR,2026-06-17,White-throated Swift,5
US-WA,2026-01-01,American Coot,1
US-WA,2026-01-01,American Crow,2
US-WA,2026-01-01,Anna's Hummingbird,1
US-WA,2026-01-01,Bald Eagle,1
US-WA,2026-01-01,Bufflehead,1
US-WA,2026-01-01,Common Merganser,2
US-WA,2026-01-01,Cooper's Hawk,1
US-WA,2026-01-01,Dark-eyed Junco,2
US-WA,2026-01-01,Double-crested Cormorant,2
US-WA,2026-01-01,Gadwall,1
US-WA,2026-01-01,Golden-crowned Sparrow,1
US-WA,2026-01-01,Great Blue Heron,1
US-WA,2026-01-01,Green-winged Teal,1
US-WA,2026-01-01,Hooded Merganser,2
US-WA,2026-01-01,Killdeer,1
US-WA,2026-01-01,Mallard,1
US-WA,2026-01-01,Marsh Wren,1
US-WA,2026-01-01,Northern Flicker,1
US-WA,2026-01-01,Pied-billed Grebe,1
US-WA,2026-01-01,Red-winged Blackbird,1
US-WA,2026-01-01,Ring-necked Duck,1
US-WA,2026-01-01,Song Sparrow,2
US-WA,2026-01-01,Trumpeter Swan,1
US-WA,2026-01-01,Varied Thrush,1
US-WA,2026-01-01,Wilson's Snipe,1
US-WA,2026-01-01,Wood Duck,1
US-WA,2026-01-02,American Crow,1
US-WA,2026-01-02,Black-capped Chickadee,1
US-WA,2026-01-02,Canada Goose,1
US-WA,2026-01-02,Common Merganser,1
US-WA,2026-01-02,Double-crested Cormorant,1
US-WA,2026-01-02,Gadwall,1
US-WA,2026-01-02,Mallard,1
US-WA,2026-01-02,Rock Pigeon (Feral Pigeon),1
US-WA,2026-01-03,American Crow,1
US-WA,2026-01-03,American Wigeon,1
US-WA,2026-01-03,Anna's Hummingbird,1
US-WA,2026-01-03,Bushtit,1
US-WA,2026-01-03,Common Goldeneye,1
US-WA,2026-01-03,Glaucous-winged Gull,1
US-WA,2026-01-03,Great Blue Heron,1
US-WA,2026-01-03,Mallard,1
US-WA,2026-01-03,Surf Scoter,1
US-WA,2026-01-04,American Crow,1
US-WA,2026-01-04,American Robin,1
US-WA,2026-01-04,Anna's Hummingbird,1
US-WA,2026-01-04,Bufflehead,1
US-WA,2026-01-04,Canada Goose,1
US-WA,2026-01-04,Common Goldeneye,1
US-WA,2026-01-04,Common Merganser,1
US-WA,2026-01-04,Double-crested Cormorant,1
US-WA,2026-01-04,Red-tailed Hawk,1
US-WA,2026-01-06,Lesser Scaup,1
US-WA,2026-01-07,Belted Kingfisher,1
US-WA,2026-01-10,American Crow,2
US-WA,2026-01-10,American Robin,1
US-WA,2026-01-10,Anna's Hummingbird,2
US-WA,2026-01-10,Bald Eagle,1
US-WA,2026-01-10,Brant,1
US-WA,2026-01-10,Bufflehead,2
US-WA,2026-01-10,Dark-eyed Junco,1
US-WA,2026-01-10,Double-crested Cormorant,1
US-WA,2026-01-10,European Starling,1
US-WA,2026-01-10,Great Blue Heron,1
US-WA,2026-01-10,Green-winged Teal,1
US-WA,2026-01-10,Horned Grebe,1
US-WA,2026-01-10,Killdeer,1
US-WA,2026-01-10,Mallard,1
US-WA,2026-01-10,Marsh Wren,1
US-WA,2026-01-10,Pacific Loon,1
US-WA,2026-01-10,Pelagic Cormorant,1
US-WA,2026-01-10,Pigeon Guillemot,1
US-WA,2026-01-10,Red-breasted Merganser,1
US-WA,2026-01-10,Red-necked Grebe,1
US-WA,2026-01-10,Ring-billed Gull,1
US-WA,2026-01-10,Rock Pigeon (Feral Pigeon),2
US-WA,2026-01-10,Song Sparrow,1
US-WA,2026-01-10,Spotted Towhee,1
US-WA,2026-01-10,Surf Scoter,1
US-WA,2026-01-11,Chestnut-backed Chickadee,1
US-WA,2026-01-11,Steller's Jay,1
US-WA,2026-01-14,American Crow,1
US-WA,2026-01-14,American Robin,1
US-WA,2026-01-14,American Wigeon,1
US-WA,2026-01-14,Bald Eagle,1
US-WA,2026-01-14,Barrow's Goldeneye,1
US-WA,2026-01-14,Brown Creeper,1
US-WA,2026-01-14,Chestnut-backed Chickadee,1
US-WA,2026-01-14,Common Goldeneye,1
US-WA,2026-01-14,Gadwall,1
US-WA,2026-01-14,Glaucous-winged Gull,1
US-WA,2026-01-14,Great Blue Heron,1
US-WA,2026-01-14,Horned Grebe,1
US-WA,2026-01-14,Mallard,1
US-WA,2026-01-14,Red-necked Grebe,1
US-WA,2026-01-14,Song Sparrow,1
US-WA,2026-01-14,Surf Scoter,1
US-WA,2026-01-16,American Crow,1
US-WA,2026-01-16,American Wigeon,1
US-WA,2026-01-16,Bufflehead,1
US-WA,2026-01-16,Glaucous-winged Gull,1
US-WA,2026-01-16,Great Blue Heron,1
US-WA,2026-01-16,Mallard,1
US-WA,2026-01-16,Northern Shoveler,1
US-WA,2026-01-16,Rock Pigeon (Feral Pigeon),1
US-WA,2026-01-16,Song Sparrow,1
US-WA,2026-01-17,American Crow,1
US-WA,2026-01-17,American Robin,1
US-WA,2026-01-17,Bald Eagle,1
US-WA,2026-01-17,Bufflehead,1
US-WA,2026-01-17,Bushtit,1
US-WA,2026-01-17,Common Raven,1
US-WA,2026-01-17,Northern Flicker,1
US-WA,2026-01-17,Red-breasted Nuthatch,1
US-WA,2026-01-17,Spotted Towhee,1
US-WA,2026-01-17,Steller's Jay,1
US-WA,2026-01-18,American Coot,1000
US-WA,2026-01-18,American Crow,13
US-WA,2026-01-18,American Robin,1
US-WA,2026-01-18,American Wigeon,19
US-WA,2026-01-18,Anna's Hummingbird,4
US-WA,2026-01-18,Bald Eagle,2
US-WA,2026-01-18,Barrow's Goldeneye,4
US-WA,2026-01-18,Belted Kingfisher,1
US-WA,2026-01-18,Black Scoter,2
US-WA,2026-01-18,Black-capped Chickadee,3
US-WA,2026-01-18,Brown Creeper,1
US-WA,2026-01-18,Bufflehead,6
US-WA,2026-01-18,Bushtit,2
US-WA,2026-01-18,Canada Goose,15
US-WA,2026-01-18,Chestnut-backed Chickadee,3
US-WA,2026-01-18,Common Goldeneye,2
US-WA,2026-01-18,Common Merganser,1
US-WA,2026-01-18,Cooper's Hawk,1
US-WA,2026-01-18,Dark-eyed Junco,5
US-WA,2026-01-18,Double-crested Cormorant,20
US-WA,2026-01-18,Gadwall,10
US-WA,2026-01-18,Glaucous-winged Gull,1
US-WA,2026-01-18,Golden-crowned Sparrow,2
US-WA,2026-01-18,Great Blue Heron,2
US-WA,2026-01-18,Green-winged Teal,6
US-WA,2026-01-18,Hooded Merganser,4
US-WA,2026-01-18,Horned Grebe,1
US-WA,2026-01-18,House Finch,2
US-WA,2026-01-18,Killdeer,6
US-WA,2026-01-18,Lesser Scaup,3
US-WA,2026-01-18,Mallard,15
US-WA,2026-01-18,Marsh Wren,3
US-WA,2026-01-18,Northern Flicker,1
US-WA,2026-01-18,Northern Shoveler,15
US-WA,2026-01-18,Pied-billed Grebe,10
US-WA,2026-01-18,Red-winged Blackbird,10
US-WA,2026-01-18,Ring-necked Duck,2
US-WA,2026-01-18,Song Sparrow,9
US-WA,2026-01-18,Spotted Towhee,3
US-WA,2026-01-18,Wood Duck,3
US-WA,2026-01-19,American Coot,2
US-WA,2026-01-19,American Crow,1
US-WA,2026-01-19,American Wigeon,11
US-WA,2026-01-19,Bald Eagle,9
US-WA,2026-01-19,Black Phoebe,1
US-WA,2026-01-19,Bufflehead,7
US-WA,2026-01-19,Common Goldeneye,1
US-WA,2026-01-19,Dark-eyed Junco,1
US-WA,2026-01-19,Double-crested Cormorant,1
US-WA,2026-01-19,Downy Woodpecker,1
US-WA,2026-01-19,Dunlin,70
US-WA,2026-01-19,European Starling,20
US-WA,2026-01-19,Glaucous-winged Gull,1
US-WA,2026-01-19,Golden-crowned Sparrow,3
US-WA,2026-01-19,Great Blue Heron,4
US-WA,2026-01-19,Green-winged Teal,5
US-WA,2026-01-19,Long-billed Dowitcher,20
US-WA,2026-01-19,Mallard,2
US-WA,2026-01-19,Mourning Dove,10
US-WA,2026-01-19,Northern Harrier,3
US-WA,2026-01-19,Northern Pintail,10
US-WA,2026-01-19,Pied-billed Grebe,2
US-WA,2026-01-19,Red-breasted Merganser,1
US-WA,2026-01-19,Red-winged Blackbird,1
US-WA,2026-01-19,Ruby-crowned Kinglet,1
US-WA,2026-01-19,Short-eared Owl,3
US-WA,2026-01-19,Snow Goose,1
US-WA,2026-01-19,Song Sparrow,8
US-WA,2026-01-19,Spotted Towhee,1
US-WA,2026-01-19,Trumpeter Swan,35
US-WA,2026-01-21,American Crow,4
US-WA,2026-01-21,American Wigeon,2
US-WA,2026-01-21,Barrow's Goldeneye,3
US-WA,2026-01-21,Bufflehead,2
US-WA,2026-01-21,Common Goldeneye,1
US-WA,2026-01-21,Common Merganser,1
US-WA,2026-01-21,Horned Grebe,1
US-WA,2026-01-21,Mallard,20
US-WA,2026-01-21,Ruby-crowned Kinglet,1
US-WA,2026-01-25,American Coot,30
US-WA,2026-01-25,American Crow,3
US-WA,2026-01-25,American Wigeon,5
US-WA,2026-01-25,Anna's Hummingbird,1
US-WA,2026-01-25,Bald Eagle,3
US-WA,2026-01-25,Belted Kingfisher,1
US-WA,2026-01-25,Bewick's Wren,1
US-WA,2026-01-25,Black-capped Chickadee,6
US-WA,2026-01-25,Brown Creeper,1
US-WA,2026-01-25,Bufflehead,1
US-WA,2026-01-25,Bushtit,12
US-WA,2026-01-25,Chestnut-backed Chickadee,1
US-WA,2026-01-25,Common Goldeneye,2
US-WA,2026-01-25,Common Merganser,2
US-WA,2026-01-25,Dark-eyed Junco,1
US-WA,2026-01-25,Double-crested Cormorant,20
US-WA,2026-01-25,Downy Woodpecker,3
US-WA,2026-01-25,Gadwall,10
US-WA,2026-01-25,Green-winged Teal,7
US-WA,2026-01-25,House Finch,1
US-WA,2026-01-25,Killdeer,5
US-WA,2026-01-25,Mallard,5
US-WA,2026-01-25,Northern Shoveler,4
US-WA,2026-01-25,Pied-billed Grebe,2
US-WA,2026-01-25,Red-tailed Hawk,1
US-WA,2026-01-25,Red-winged Blackbird,6
US-WA,2026-01-25,Ruby-crowned Kinglet,2
US-WA,2026-01-25,Song Sparrow,5
US-WA,2026-01-25,Spotted Towhee,5
US-WA,2026-01-25,Steller's Jay,1
US-WA,2026-01-25,Trumpeter Swan,11
US-WA,2026-01-25,Wood Duck,60
US-WA,2026-01-27,American Crow,4
US-WA,2026-01-27,Anna's Hummingbird,1
US-WA,2026-01-27,Belted Kingfisher,1
US-WA,2026-01-27,Black-capped Chickadee,2
US-WA,2026-01-27,Canada Goose,2
US-WA,2026-01-27,Common Merganser,5
US-WA,2026-01-27,Dark-eyed Junco,3
US-WA,2026-01-27,Double-crested Cormorant,30
US-WA,2026-01-27,Lesser Scaup,30
US-WA,2026-01-27,Mallard,2
US-WA,2026-01-27,Ruby-crowned Kinglet,1
US-WA,2026-01-27,Yellow-rumped Warbler,1
US-WA,2026-01-30,American Crow,28
US-WA,2026-01-30,American Goldfinch,2
US-WA,2026-01-30,American Robin,1
US-WA,2026-01-30,Anna's Hummingbird,2
US-WA,2026-01-30,Bald Eagle,1
US-WA,2026-01-30,Black-capped Chickadee,5
US-WA,2026-01-30,California Scrub-Jay,1
US-WA,2026-01-30,Chestnut-backed Chickadee,4
US-WA,2026-01-30,Dark-eyed Junco,8
US-WA,2026-01-30,Glaucous-winged Gull,1
US-WA,2026-01-30,Golden-crowned Sparrow,3
US-WA,2026-01-30,House Finch,1
US-WA,2026-01-30,Red-breasted Nuthatch,1
US-WA,2026-01-30,White-crowned Sparrow,1
US-WA,2026-01-30,Yellow-rumped Warbler,2
US-WA,2026-01-31,American Coot,10
US-WA,2026-01-31,American Crow,11
US-WA,2026-01-31,American Robin,1
US-WA,2026-01-31,American Wigeon,12
US-WA,2026-01-31,Anna's Hummingbird,1
US-WA,2026-01-31,Bald Eagle,1
US-WA,2026-01-31,Bewick's Wren,1
US-WA,2026-01-31,Black-capped Chickadee,3
US-WA,2026-01-31,Brown Creeper,4
US-WA,2026-01-31,Bufflehead,9
US-WA,2026-01-31,Canada Goose,28
US-WA,2026-01-31,Common Goldeneye,2
US-WA,2026-01-31,Common Merganser,4
US-WA,2026-01-31,Dark-eyed Junco,1
US-WA,2026-01-31,Double-crested Cormorant,4
US-WA,2026-01-31,Gadwall,11
US-WA,2026-01-31,Great Blue Heron,1
US-WA,2026-01-31,Greater Scaup,10
US-WA,2026-01-31,Lesser Scaup,30
US-WA,2026-01-31,Mallard,41
US-WA,2026-01-31,Northern Shoveler,3
US-WA,2026-01-31,Pied-billed Grebe,1
US-WA,2026-01-31,Redhead,1
US-WA,2026-01-31,Ring-billed Gull,1
US-WA,2026-01-31,Ring-necked Duck,3
US-WA,2026-01-31,Rock Pigeon (Feral Pigeon),20
US-WA,2026-01-31,Song Sparrow,2
US-WA,2026-01-31,Spotted Towhee,2
US-WA,2026-02-01,American Crow,4
US-WA,2026-02-01,American Robin,1
US-WA,2026-02-01,Anna's Hummingbird,1
US-WA,2026-02-01,Bald Eagle,2
US-WA,2026-02-01,Black-capped Chickadee,2
US-WA,2026-02-01,Brant,22
US-WA,2026-02-01,Bufflehead,5
US-WA,2026-02-01,California Scrub-Jay,1
US-WA,2026-02-01,Common Goldeneye,1
US-WA,2026-02-01,Dark-eyed Junco,6
US-WA,2026-02-01,Double-crested Cormorant,12
US-WA,2026-02-01,European Starling,1
US-WA,2026-02-01,Gadwall,2
US-WA,2026-02-01,Glaucous-winged Gull,2
US-WA,2026-02-01,Golden-crowned Sparrow,2
US-WA,2026-02-01,Great Blue Heron,9
US-WA,2026-02-01,Horned Grebe,3
US-WA,2026-02-01,House Finch,2
US-WA,2026-02-01,House Sparrow,1
US-WA,2026-02-01,Killdeer,6
US-WA,2026-02-01,Mallard,25
US-WA,2026-02-01,Pelagic Cormorant,3
US-WA,2026-02-01,Pigeon Guillemot,2
US-WA,2026-02-01,Red-breasted Merganser,4
US-WA,2026-02-01,Red-necked Grebe,1
US-WA,2026-02-01,Red-winged Blackbird,3
US-WA,2026-02-01,Rock Pigeon (Feral Pigeon),1
US-WA,2026-02-01,Ruby-crowned Kinglet,1
US-WA,2026-02-01,Short-billed Gull,1
US-WA,2026-02-01,Song Sparrow,1
US-WA,2026-02-01,Surf Scoter,3
US-WA,2026-02-01,White-crowned Sparrow,4
US-WA,2026-02-03,American Crow,1
US-WA,2026-02-03,Common Merganser,3
US-WA,2026-02-03,Double-crested Cormorant,30
US-WA,2026-02-03,European Starling,7
US-WA,2026-02-03,Lesser Scaup,60
US-WA,2026-02-03,Rock Pigeon (Feral Pigeon),15
US-WA,2026-02-03,Song Sparrow,1
US-WA,2026-02-04,American Crow,33
US-WA,2026-02-04,American Wigeon,2
US-WA,2026-02-04,Bald Eagle,2
US-WA,2026-02-04,Barrow's Goldeneye,6
US-WA,2026-02-04,Black-capped Chickadee,2
US-WA,2026-02-04,Bufflehead,1
US-WA,2026-02-04,Canada Goose,4
US-WA,2026-02-04,Common Goldeneye,1
US-WA,2026-02-04,Common Merganser,4
US-WA,2026-02-04,Double-crested Cormorant,41
US-WA,2026-02-04,Gadwall,2
US-WA,2026-02-04,Great Blue Heron,1
US-WA,2026-02-04,Lesser Scaup,60
US-WA,2026-02-04,Mallard,22
US-WA,2026-02-04,Surf Scoter,5
US-WA,2026-02-08,American Coot,500
US-WA,2026-02-08,American Crow,5
US-WA,2026-02-08,American Robin,3
US-WA,2026-02-08,American Wigeon,6
US-WA,2026-02-08,Anna's Hummingbird,2
US-WA,2026-02-08,Bald Eagle,5
US-WA,2026-02-08,Bewick's Wren,2
US-WA,2026-02-08,Black-capped Chickadee,4
US-WA,2026-02-08,Bufflehead,8
US-WA,2026-02-08,Bushtit,15
US-WA,2026-02-08,Canada Goose,20
US-WA,2026-02-08,Common Merganser,1
US-WA,2026-02-08,Dark-eyed Junco,1
US-WA,2026-02-08,Double-crested Cormorant,13
US-WA,2026-02-08,European Starling,2
US-WA,2026-02-08,Gadwall,7
US-WA,2026-02-08,Great Blue Heron,3
US-WA,2026-02-08,Green-winged Teal,2
US-WA,2026-02-08,Hooded Merganser,4
US-WA,2026-02-08,House Finch,3
US-WA,2026-02-08,Mallard,9
US-WA,2026-02-08,Marsh Wren,1
US-WA,2026-02-08,Northern Shoveler,14
US-WA,2026-02-08,Pied-billed Grebe,2
US-WA,2026-02-08,Red-winged Blackbird,6
US-WA,2026-02-08,Ring-necked Duck,6
US-WA,2026-02-08,Ruby-crowned Kinglet,2
US-WA,2026-02-08,Song Sparrow,2
US-WA,2026-02-08,Spotted Towhee,6
US-WA,2026-02-08,Wood Duck,8
US-WA,2026-02-12,American Crow,30
US-WA,2026-02-12,American Robin,4
US-WA,2026-02-12,American Wigeon,12
US-WA,2026-02-12,Barrow's Goldeneye,6
US-WA,2026-02-12,Black-capped Chickadee,2
US-WA,2026-02-12,Brown Creeper,3
US-WA,2026-02-12,Common Goldeneye,3
US-WA,2026-02-12,Dark-eyed Junco,2
US-WA,2026-02-12,Eurasian Wigeon,1
US-WA,2026-02-12,Golden-crowned Kinglet,10
US-WA,2026-02-12,Horned Grebe,4
US-WA,2026-02-12,Killdeer,2
US-WA,2026-02-12,Mallard,11
US-WA,2026-02-12,Ruby-crowned Kinglet,1
US-WA,2026-02-12,Surf Scoter,2
US-WA,2026-02-13,American Crow,13
US-WA,2026-02-13,American Robin,2
US-WA,2026-02-13,Anna's Hummingbird,1
US-WA,2026-02-13,Bewick's Wren,1
US-WA,2026-02-13,Dark-eyed Junco,6
US-WA,2026-02-13,Golden-crowned Sparrow,2
US-WA,2026-02-13,House Finch,4
US-WA,2026-02-13,White-crowned Sparrow,1
US-WA,2026-02-15,Pacific Wren,1
US-WA,2026-02-16,American Coot,5
US-WA,2026-02-16,American Crow,12
US-WA,2026-02-16,American Robin,2
US-WA,2026-02-16,American Wigeon,6
US-WA,2026-02-16,Anna's Hummingbird,2
US-WA,2026-02-16,Belted Kingfisher,1
US-WA,2026-02-16,Black-capped Chickadee,4
US-WA,2026-02-16,Bufflehead,6
US-WA,2026-02-16,California Gull,2
US-WA,2026-02-16,Canada Goose,16
US-WA,2026-02-16,Cooper's Hawk,1
US-WA,2026-02-16,Dark-eyed Junco,4
US-WA,2026-02-16,Downy Woodpecker,1
US-WA,2026-02-16,European Starling,13
US-WA,2026-02-16,Gadwall,6
US-WA,2026-02-16,Great Blue Heron,1
US-WA,2026-02-16,Greater Scaup,15
US-WA,2026-02-16,Mallard,25
US-WA,2026-02-16,Marsh Wren,1
US-WA,2026-02-16,Northern Flicker,2
US-WA,2026-02-16,Northern Shoveler,1
US-WA,2026-02-16,Pied-billed Grebe,1
US-WA,2026-02-16,Red-winged Blackbird,10
US-WA,2026-02-16,Ring-billed Gull,10
US-WA,2026-02-16,Ring-necked Duck,3
US-WA,2026-02-16,Ruby-crowned Kinglet,1
US-WA,2026-02-16,Short-billed Gull,1
US-WA,2026-02-16,Song Sparrow,1
US-WA,2026-02-16,Spotted Towhee,1
US-WA,2026-02-19,Brown Creeper,1
US-WA,2026-02-21,American Crow,60
US-WA,2026-02-21,American Robin,15
US-WA,2026-02-21,American Wigeon,2
US-WA,2026-02-21,Anna's Hummingbird,1
US-WA,2026-02-21,Barrow's Goldeneye,4
US-WA,2026-02-21,Common Goldeneye,6
US-WA,2026-02-21,Dark-eyed Junco,3
US-WA,2026-02-21,Double-crested Cormorant,2
US-WA,2026-02-21,Glaucous-winged Gull,4
US-WA,2026-02-21,Great Blue Heron,3
US-WA,2026-02-21,Harlequin Duck,1
US-WA,2026-02-21,Horned Grebe,6
US-WA,2026-02-21,Killdeer,2
US-WA,2026-02-21,Mallard,7
US-WA,2026-02-21,Red-breasted Merganser,1
US-WA,2026-02-21,Ruby-crowned Kinglet,1
US-WA,2026-02-21,Short-billed Gull,1
US-WA,2026-02-21,Song Sparrow,5
US-WA,2026-02-21,Spotted Towhee,1
US-WA,2026-02-21,Townsend's Warbler,1
US-WA,2026-02-21,Yellow-rumped Warbler,2
US-WA,2026-02-22,American Coot,2
US-WA,2026-02-22,American Crow,30
US-WA,2026-02-22,American Robin,6
US-WA,2026-02-22,Bald Eagle,2
US-WA,2026-02-22,Belted Kingfisher,2
US-WA,2026-02-22,Black-capped Chickadee,4
US-WA,2026-02-22,Brown Creeper,3
US-WA,2026-02-22,Bufflehead,12
US-WA,2026-02-22,Bushtit,8
US-WA,2026-02-22,Canada Goose,13
US-WA,2026-02-22,Common Merganser,2
US-WA,2026-02-22,Dark-eyed Junco,2
US-WA,2026-02-22,Double-crested Cormorant,19
US-WA,2026-02-22,European Starling,2
US-WA,2026-02-22,Fox Sparrow,1
US-WA,2026-02-22,Gadwall,11
US-WA,2026-02-22,Golden-crowned Sparrow,7
US-WA,2026-02-22,Great Blue Heron,38
US-WA,2026-02-22,Green-winged Teal,2
US-WA,2026-02-22,Mallard,19
US-WA,2026-02-22,Northern Flicker,1
US-WA,2026-02-22,Pied-billed Grebe,4
US-WA,2026-02-22,Red-breasted Nuthatch,2
US-WA,2026-02-22,Red-winged Blackbird,3
US-WA,2026-02-22,Ruby-crowned Kinglet,1
US-WA,2026-02-22,Song Sparrow,5
US-WA,2026-02-22,Spotted Towhee,6
US-WA,2026-02-23,American Crow,3
US-WA,2026-02-23,Anna's Hummingbird,1
US-WA,2026-02-23,Bewick's Wren,1
US-WA,2026-02-23,Black-capped Chickadee,2
US-WA,2026-02-23,Common Merganser,2
US-WA,2026-02-23,Lesser Scaup,35
US-WA,2026-02-27,American Coot,1
US-WA,2026-02-27,American Crow,5
US-WA,2026-02-27,American Robin,5
