ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Caption,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
653396768,Photo,Great Horned Owl,Bubo virginianus,,,Alison Gale,2026-03-20,2026,3,20,1804,United States,US-WA-025,Washington,Grant,Potholes SP,46.9809077,-119.3508177,"",,Unspecified,false,false,,,,,,,S311185088,"",,,,,Bubo virginianus,grhowl,Species,8910,,.00,0,,3007,4510
653396767,Photo,Great Horned Owl,Bubo virginianus,,,Alison Gale,2026-03-20,2026,3,20,1804,United States,US-WA-025,Washington,Grant,Potholes SP,46.9809077,-119.3508177,"",,Unspecified,false,false,,,,,,,S311185088,"",,,,,Bubo virginianus,grhowl,Species,8910,,.00,0,,2671,4006
653396766,Photo,Great Horned Owl,Bubo virginianus,,,Alison Gale,2026-03-20,2026,3,20,1804,United States,US-WA-025,Washington,Grant,Potholes SP,46.9809077,-119.3508177,"",,Unspecified,false,false,,,,,,,S311185088,"",,,,,Bubo virginianus,grhowl,Species,8910,,5.00,1,,3221,2147
653396616,Photo,Tree Swallow,Tachycineta bicolor,,,Alison Gale,2026-03-20,2026,3,20,1058,United States,US-WA-025,Washington,Grant,Potholes Reservoir--south half,46.9913570,-119.3181243,"",,Unspecified,false,false,,,,,,,S311113230,"",,,,,Tachycineta bicolor,treswa,Species,24064,,4.50,2,,4619,3079
653396591,Photo,Bald Eagle,Haliaeetus leucocephalus,,,Alison Gale,2026-03-20,2026,3,20,1058,United States,US-WA-025,Washington,Grant,Potholes Reservoir--south half,46.9913570,-119.3181243,"",,Unspecified,false,false,,,,,,,S311113230,"",,,,,Haliaeetus leucocephalus,baleag,Species,8367,,.00,0,,2161,3242
653396490,Photo,White-crowned Sparrow,Zonotrichia leucophrys,,,Alison Gale,2026-03-20,2026,3,20,805,United States,US-WA-025,Washington,Grant,Potholes SP,46.9809077,-119.3508177,"",,Unspecified,false,false,,,,,,,S310993075,"",,,,,Zonotrichia leucophrys,whcspa,Species,33187,,4.50,2,,1887,2830
653396467,Photo,Tree Swallow,Tachycineta bicolor,,,Alison Gale,2026-03-19,2026,3,19,1747,United States,US-WA-025,Washington,Grant,Potholes SP,46.9809077,-119.3508177,"",,Unspecified,false,false,,,,,,,S310816477,"",,,,,Tachycineta bicolor,treswa,Species,24064,,4.50,2,,1830,2745
653396449,Photo,American Coot,Fulica americana,,,Alison Gale,2026-03-19,2026,3,19,1747,United States,US-WA-025,Washington,Grant,Potholes SP,46.9809077,-119.3508177,"",,Unspecified,false,false,,,,,,,S310816477,"",,,,,Fulica americana,y00475,Species,5500,,3.00,1,,2651,3976
653396428,Photo,American Robin,Turdus migratorius,,,Alison Gale,2026-03-19,2026,3,19,1747,United States,US-WA-025,Washington,Grant,Potholes SP,46.9809077,-119.3508177,"",,Unspecified,false,false,,,,,,,S310816477,"",,,,,Turdus migratorius,amerob,Species,28633,,.00,0,,2961,4442
653396374,Photo,Burrowing Owl,Athene cunicularia,,,Alison Gale,2026-03-19,2026,3,19,1602,United States,US-WA-025,Washington,Grant,"6008 Road 6 Northwest, Ephrata, Washington, US (47.177, -119.619)",47.1771287,-119.6186638,"",,Unspecified,false,false,,,,,,,S310788595,"",,,,,Athene cunicularia,burowl,Species,9133,,5.00,3,,2034,3051
653396383,Photo,Western Meadowlark,Sturnella neglecta,,,Alison Gale,2026-03-19,2026,3,19,1602,United States,US-WA-025,Washington,Grant,"6008 Road 6 Northwest, Ephrata, Washington, US (47.177, -119.619)",47.1771287,-119.6186638,"",,Unspecified,false,false,,,,,,,S310788595,"",,,,,Sturnella neglecta,wesmea,Species,33565,,4.00,1,,1586,2379
653396373,Photo,Burrowing Owl,Athene cunicularia,,,Alison Gale,2026-03-19,2026,3,19,1602,United States,US-WA-025,Washington,Grant,"6008 Road 6 Northwest, Ephrata, Washington, US (47.177, -119.619)",47.1771287,-119.6186638,"",,Unspecified,false,false,,,,,,,S310788595,"",,,,,Athene cunicularia,burowl,Species,9133,,.00,0,,1861,2792
653396323,Photo,Killdeer,Charadrius vociferus,,,Alison Gale,2026-03-19,2026,3,19,1447,United States,US-WA-037,Washington,Kittitas,Wanapum SP,46.9005541,-119.9892426,"",,Unspecified,false,false,,,,,,,S310774319,"",,,,,Charadrius vociferus,killde,Species,5827,,4.50,2,,1642,2463
653396262,Photo,Mountain Bluebird,Sialia currucoides,,,Alison Gale,2026-03-19,2026,3,19,1331,United States,US-WA-037,Washington,Kittitas,Quilomene Wildlife Area--East Entrance,46.9592845,-120.1404279,"",,Unspecified,false,false,,,,,,,S310759735,"",,,,,Sialia currucoides,moublu,Species,28144,,3.50,2,,1777,2665
653396261,Photo,Mountain Bluebird,Sialia currucoides,,,Alison Gale,2026-03-19,2026,3,19,1331,United States,US-WA-037,Washington,Kittitas,Quilomene Wildlife Area--East Entrance,46.9592845,-120.1404279,"",,Unspecified,false,false,,,,,,,S310759735,"",,,,,Sialia currucoides,moublu,Species,28144,,3.00,1,,1780,2670
653396263,Photo,Mountain Bluebird,Sialia currucoides,,,Alison Gale,2026-03-19,2026,3,19,1331,United States,US-WA-037,Washington,Kittitas,Quilomene Wildlife Area--East Entrance,46.9592845,-120.1404279,"",,Unspecified,false,false,,,,,,,S310759735,"",,,,,Sialia currucoides,moublu,Species,28144,,4.50,2,,2166,3249
653396251,Photo,Horned Lark,Eremophila alpestris,,,Alison Gale,2026-03-19,2026,3,19,1331,United States,US-WA-037,Washington,Kittitas,Quilomene Wildlife Area--East Entrance,46.9592845,-120.1404279,"",,Unspecified,false,false,,,,,,,S310759735,"",,,,,Eremophila alpestris,horlar,Species,22710,,4.50,2,,1861,2792
653396252,Photo,Horned Lark,Eremophila alpestris,,,Alison Gale,2026-03-19,2026,3,19,1331,United States,US-WA-037,Washington,Kittitas,Quilomene Wildlife Area--East Entrance,46.9592845,-120.1404279,"",,Unspecified,false,false,,,,,,,S310759735,"",,,,,Eremophila alpestris,horlar,Species,22710,,5.00,1,,1830,2745
652394630,Photo,Belted Kingfisher,Megaceryle alcyon,,,Alison Gale,2026-03-08,2026,3,8,752,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S307285086,"",,,,,Megaceryle alcyon,belkin1,Species,10306,,.00,0,,1927,2891
652394615,Photo,Double-crested Cormorant,Nannopterum auritum,,,Alison Gale,2026-03-08,2026,3,8,752,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S307285086,"",,,,,Nannopterum auritum,doccor,Species,7424,,.00,0,,3073,4610
652394606,Photo,Ring-necked Duck,Aythya collaris,,,Alison Gale,2026-03-08,2026,3,8,752,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S307285086,"",,,,,Aythya collaris,rinduc,Species,673,,5.00,1,,2223,3334
652394610,Photo,Pied-billed Grebe,Podilymbus podiceps,,,Alison Gale,2026-03-08,2026,3,8,752,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S307285086,"",,,,,Podilymbus podiceps,pibgre,Species,6855,,4.00,1,,1989,2983
651959166,Photo,Belted Kingfisher,Megaceryle alcyon,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Megaceryle alcyon,belkin1,Species,10306,,.00,0,,1576,2364
651953829,Photo,Yellow-rumped Warbler,Setophaga coronata,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Setophaga coronata,yerwar,Species,34159,,4.80,5,,2065,3097
651953781,Photo,Red-winged Blackbird,Agelaius phoeniceus,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Agelaius phoeniceus,rewbla,Species,33779,,4.50,2,,2273,3410
651953767,Photo,Tree Swallow,Tachycineta bicolor,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Tachycineta bicolor,treswa,Species,24064,,4.50,2,,1698,2547
651953748,Photo,Black-capped Chickadee,Poecile atricapillus,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Poecile atricapillus,bkcchi,Species,22065,,5.00,2,,3313,4969
651953738,Photo,Northern Flicker,Colaptes auratus,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Colaptes auratus,norfli,Species,11900,,4.50,2,,3679,5518
651953737,Photo,Northern Flicker,Colaptes auratus,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Colaptes auratus,norfli,Species,11900,,.00,0,,1856,2784
651953736,Photo,Northern Flicker,Colaptes auratus,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Colaptes auratus,norfli,Species,11900,,.00,0,,1439,2158
651953716,Photo,Downy Woodpecker,Dryobates pubescens,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Dryobates pubescens,dowwoo,Species,11400,,.00,0,,1593,2389
651953699,Photo,Belted Kingfisher,Megaceryle alcyon,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Megaceryle alcyon,belkin1,Species,10306,,3.00,1,,1836,2754
651953698,Photo,Belted Kingfisher,Megaceryle alcyon,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Megaceryle alcyon,belkin1,Species,10306,,.00,0,,1525,2288
651953658,Photo,Bald Eagle,Haliaeetus leucocephalus,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Haliaeetus leucocephalus,baleag,Species,8367,,4.00,1,,2325,3487
651953657,Photo,Red-tailed Hawk,Buteo jamaicensis,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Buteo jamaicensis,rethaw,Species,8506,,.00,0,,2335,3502
651953656,Photo,"Cooper's Hawk",Astur cooperii,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Astur cooperii,coohaw,Species,8278,,.00,0,,1627,2440
651953607,Photo,Great Blue Heron,Ardea herodias,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Ardea herodias,grbher3,Species,7753,,.00,0,,1825,2738
651953593,Photo,Green Heron,Butorides virescens,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Butorides virescens,grnher,Species,7704,,4.00,1,,1775,2662
651953594,Photo,Green Heron,Butorides virescens,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Butorides virescens,grnher,Species,7704,,.00,0,,2075,3113
651953576,Photo,Double-crested Cormorant,Nannopterum auritum,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Nannopterum auritum,doccor,Species,7424,,.00,0,,2757,4136
651953555,Photo,American Coot,Fulica americana,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Fulica americana,y00475,Species,5500,,.00,0,,2406,3609
651953556,Photo,American Coot,Fulica americana,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Fulica americana,y00475,Species,5500,,.00,0,,2630,3945
651953519,Photo,"Anna's Hummingbird",Calypte anna,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Calypte anna,annhum,Species,4814,,.00,0,,1632,2448
651953512,Photo,Hooded Merganser,Lophodytes cucullatus,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Lophodytes cucullatus,hoomer,Species,754,,4.50,2,,2080,3120
651953484,Photo,Green-winged Teal,Anas crecca,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Anas crecca,gnwtea,Species,612,,4.50,2,,1601,2402
651953457,Photo,Mallard,Anas platyrhynchos,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Anas platyrhynchos,mallar3,Species,545,,.00,0,,2610,3915
651953445,Photo,Gadwall,Mareca strepera,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Mareca strepera,gadwal,Species,505,,5.00,1,,2203,3304
651953430,Photo,Northern Shoveler,Spatula clypeata,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Spatula clypeata,norsho,Species,501,,.00,0,,3136,4704
651953422,Photo,Wood Duck,Aix sponsa,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Aix sponsa,wooduc,Species,455,,5.00,1,,2610,3915
651953415,Photo,Canada Goose,Branta canadensis,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Branta canadensis,cangoo,Species,342,,5.00,1,,3740,5610
651953398,Photo,Barn Swallow,Hirundo rustica,,,Alison Gale,2026-03-01,2026,3,1,645,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S305068426,"",,,,,Hirundo rustica,barswa,Species,24187,,2.00,1,,1357,2036
651822654,Photo,Cinnamon Teal,Spatula cyanoptera,,,Alison Gale,2026-02-27,2026,2,27,1310,United States,US-WA-061,Washington,Snohomish,Lowell Riverfront Trail,47.9560191,-122.1890402,"",,Unspecified,false,false,,,,,,,S304371242,"",,,,,Spatula cyanoptera,cintea,Species,487,,.00,0,,1688,2532
651822610,Photo,Red-winged Blackbird,Agelaius phoeniceus,,,Alison Gale,2026-02-27,2026,2,27,839,United States,US-WA-061,Washington,Snohomish,Everett Sewage Lagoons,47.9988889,-122.1700000,"",,Unspecified,false,false,,,,,,,S304355760,"",,,,,Agelaius phoeniceus,rewbla,Species,33779,,3.00,1,,2396,3594
651822608,Photo,Song Sparrow,Melospiza melodia,,,Alison Gale,2026-02-27,2026,2,27,839,United States,US-WA-061,Washington,Snohomish,Everett Sewage Lagoons,47.9988889,-122.1700000,"",,Unspecified,false,false,,,,,,,S304355760,"",,,,,Melospiza melodia,sonspa,Species,33277,,3.00,1,,1943,2914
651822601,Photo,Bald Eagle,Haliaeetus leucocephalus,,,Alison Gale,2026-02-27,2026,2,27,839,United States,US-WA-061,Washington,Snohomish,Everett Sewage Lagoons,47.9988889,-122.1700000,"",,Unspecified,false,false,,,,,,,S304355760,"",,,,,Haliaeetus leucocephalus,baleag,Species,8367,,3.00,1,,2640,3960
651822597,Photo,Northern Harrier,Circus hudsonius,,,Alison Gale,2026-02-27,2026,2,27,839,United States,US-WA-061,Washington,Snohomish,Everett Sewage Lagoons,47.9988889,-122.1700000,"",,Unspecified,false,false,,,,,,,S304355760,"",,,,,Circus hudsonius,norhar2,Species,8324,,3.00,1,,1989,2983
651822593,Photo,Great Blue Heron,Ardea herodias,,,Alison Gale,2026-02-27,2026,2,27,839,United States,US-WA-061,Washington,Snohomish,Everett Sewage Lagoons,47.9988889,-122.1700000,"",,Unspecified,false,false,,,,,,,S304355760,"",,,,,Ardea herodias,grbher3,Species,7753,,3.00,1,,1790,2685
651822594,Photo,Great Blue Heron,Ardea herodias,,,Alison Gale,2026-02-27,2026,2,27,839,United States,US-WA-061,Washington,Snohomish,Everett Sewage Lagoons,47.9988889,-122.1700000,"",,Unspecified,false,false,,,,,,,S304355760,"",,,,,Ardea herodias,grbher3,Species,7753,,4.00,2,,2309,3464
651822587,Photo,Greater Yellowlegs,Tringa melanoleuca,,,Alison Gale,2026-02-27,2026,2,27,839,United States,US-WA-061,Washington,Snohomish,Everett Sewage Lagoons,47.9988889,-122.1700000,"",,Unspecified,false,false,,,,,,,S304355760,"",,,,,Tringa melanoleuca,greyel,Species,6154,,.00,0,,1945,2917
651822585,Photo,"Wilson's Snipe",Gallinago delicata,,,Alison Gale,2026-02-27,2026,2,27,839,United States,US-WA-061,Washington,Snohomish,Everett Sewage Lagoons,47.9988889,-122.1700000,"",,Unspecified,false,false,,,,,,,S304355760,"",,,,,Gallinago delicata,wilsni1,Species,6104,,.00,0,,1469,2204
651822580,Photo,Killdeer,Charadrius vociferus,,,Alison Gale,2026-02-27,2026,2,27,839,United States,US-WA-061,Washington,Snohomish,Everett Sewage Lagoons,47.9988889,-122.1700000,"",,Unspecified,false,false,,,,,,,S304355760,"",,,,,Charadrius vociferus,killde,Species,5827,,4.00,1,,1469,2204
651822570,Photo,"Anna's Hummingbird",Calypte anna,,,Alison Gale,2026-02-27,2026,2,27,839,United States,US-WA-061,Washington,Snohomish,Everett Sewage Lagoons,47.9988889,-122.1700000,"",,Unspecified,false,false,,,,,,,S304355760,"",,,,,Calypte anna,annhum,Species,4814,,.00,0,,1993,2990
651822565,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,,Alison Gale,2026-02-27,2026,2,27,839,United States,US-WA-061,Washington,Snohomish,Everett Sewage Lagoons,47.9988889,-122.1700000,"",,Unspecified,false,false,,,,,,,S304355760,"",,,,,Streptopelia decaocto,eucdov,Species,2031,,4.50,2,,2121,3181
651822562,Photo,Ruddy Duck,Oxyura jamaicensis,,,Alison Gale,2026-02-27,2026,2,27,839,United States,US-WA-061,Washington,Snohomish,Everett Sewage Lagoons,47.9988889,-122.1700000,"",,Unspecified,false,false,,,,,,,S304355760,"",,,,,Oxyura jamaicensis,rudduc,Species,778,,.00,0,,1719,2578
651822554,Photo,Gadwall,Mareca strepera,,,Alison Gale,2026-02-27,2026,2,27,839,United States,US-WA-061,Washington,Snohomish,Everett Sewage Lagoons,47.9988889,-122.1700000,"",,Unspecified,false,false,,,,,,,S304355760,"",,,,,Mareca strepera,gadwal,Species,505,,5.00,1,,2049,3074
651822551,Photo,Northern Pintail,Anas acuta,,,Alison Gale,2026-02-27,2026,2,27,839,United States,US-WA-061,Washington,Snohomish,Everett Sewage Lagoons,47.9988889,-122.1700000,"",,Unspecified,false,false,,,,,,,S304355760,"",,,,,Anas acuta,norpin,Species,594,,.00,0,,1968,2952
651822543,Photo,Northern Shoveler,Spatula clypeata,,,Alison Gale,2026-02-27,2026,2,27,839,United States,US-WA-061,Washington,Snohomish,Everett Sewage Lagoons,47.9988889,-122.1700000,"",,Unspecified,false,false,,,,,,,S304355760,"",,,,,Spatula clypeata,norsho,Species,501,,.00,0,,1861,2792
651820819,Photo,Tree Swallow,Tachycineta bicolor,,,Alison Gale,2026-02-27,2026,2,27,839,United States,US-WA-061,Washington,Snohomish,Everett Sewage Lagoons,47.9988889,-122.1700000,"",,Unspecified,false,false,,,,,,,S304355760,"",,,,,Tachycineta bicolor,treswa,Species,24064,,2.00,1,,940,1409
650788483,Photo,Golden-crowned Kinglet,Regulus satrapa,,,Alison Gale,2026-02-12,2026,2,12,1526,United States,US-WA-033,Washington,King,Carkeek Park,47.7126411,-122.3776470,"",,Unspecified,false,false,,,,,,,S299853433,"",,,,,Regulus satrapa,gockin,Species,26848,,3.00,1,,2151,3227
650788478,Photo,American Crow,Corvus brachyrhynchos,,,Alison Gale,2026-02-12,2026,2,12,1526,United States,US-WA-033,Washington,King,Carkeek Park,47.7126411,-122.3776470,"",,Unspecified,false,false,,,,,,,S299853433,"",,,,,Corvus brachyrhynchos,amecro,Species,21557,,4.50,2,,4672,7008
650788482,Photo,Brown Creeper,Certhia americana,,,Alison Gale,2026-02-12,2026,2,12,1526,United States,US-WA-033,Washington,King,Carkeek Park,47.7126411,-122.3776470,"",,Unspecified,false,false,,,,,,,S299853433,"",,,,,Certhia americana,brncre,Species,27026,,3.00,1,,2294,3441
650788471,Photo,Horned Grebe,Podiceps auritus,,,Alison Gale,2026-02-12,2026,2,12,1526,United States,US-WA-033,Washington,King,Carkeek Park,47.7126411,-122.3776470,"",,Unspecified,false,false,,,,,,,S299853433,"",,,,,Podiceps auritus,horgre,Species,6866,,5.00,2,,1841,2761
650788467,Photo,Killdeer,Charadrius vociferus,,,Alison Gale,2026-02-12,2026,2,12,1526,United States,US-WA-033,Washington,King,Carkeek Park,47.7126411,-122.3776470,"",,Unspecified,false,false,,,,,,,S299853433,"",,,,,Charadrius vociferus,killde,Species,5827,,2.00,1,,1637,2456
650788464,Photo,"Barrow's Goldeneye",Bucephala islandica,,,Alison Gale,2026-02-12,2026,2,12,1526,United States,US-WA-033,Washington,King,Carkeek Park,47.7126411,-122.3776470,"",,Unspecified,false,false,,,,,,,S299853433,"",,,,,Bucephala islandica,bargol,Species,748,,.00,0,,1846,2769
650788459,Photo,Surf Scoter,Melanitta perspicillata,,,Alison Gale,2026-02-12,2026,2,12,1526,United States,US-WA-033,Washington,King,Carkeek Park,47.7126411,-122.3776470,"",,Unspecified,false,false,,,,,,,S299853433,"",,,,,Melanitta perspicillata,sursco,Species,728,,.00,0,,1635,2452
650788457,Photo,American Wigeon,Mareca americana,,,Alison Gale,2026-02-12,2026,2,12,1526,United States,US-WA-033,Washington,King,Carkeek Park,47.7126411,-122.3776470,"",,Unspecified,false,false,,,,,,,S299853433,"",,,,,Mareca americana,amewig,Species,517,,.00,0,,2365,3548
650788449,Photo,Eurasian Wigeon,Mareca penelope,,,Alison Gale,2026-02-12,2026,2,12,1526,United States,US-WA-033,Washington,King,Carkeek Park,47.7126411,-122.3776470,"",,Unspecified,false,false,,,,,,,S299853433,"",,,,,Mareca penelope,eurwig,Species,512,,4.50,2,,3197,4796
650788448,Photo,Eurasian Wigeon,Mareca penelope,,,Alison Gale,2026-02-12,2026,2,12,1526,United States,US-WA-033,Washington,King,Carkeek Park,47.7126411,-122.3776470,"",,Unspecified,false,false,,,,,,,S299853433,"",,,,,Mareca penelope,eurwig,Species,512,,5.00,2,,2340,3510
650546298,Photo,Red-winged Blackbird,Agelaius phoeniceus,,,Alison Gale,2026-02-08,2026,2,8,730,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S298942557,"",,,,,Agelaius phoeniceus,rewbla,Species,33779,,.00,0,,2126,3189
650546288,Photo,House Finch,Haemorhous mexicanus,,,Alison Gale,2026-02-08,2026,2,8,730,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S298942557,"",,,,,Haemorhous mexicanus,houfin,Species,32310,,4.50,2,,2327,3490
650546279,Photo,Ruby-crowned Kinglet,Corthylio calendula,,,Alison Gale,2026-02-08,2026,2,8,730,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S298942557,"",,,,,Corthylio calendula,ruckin,Species,26844,,1.00,1,,1953,2929
650546280,Photo,Ruby-crowned Kinglet,Corthylio calendula,,,Alison Gale,2026-02-08,2026,2,8,730,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S298942557,"",,,,,Corthylio calendula,ruckin,Species,26844,,4.00,1,,2263,3395
650546267,Photo,Bushtit,Psaltriparus minimus,,,Alison Gale,2026-02-08,2026,2,8,730,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S298942557,"",,,,,Psaltriparus minimus,bushti,Species,25253,,.00,0,,2325,3487
650546250,Photo,Bald Eagle,Haliaeetus leucocephalus,,,Alison Gale,2026-02-08,2026,2,8,730,United States,US-WA-033,Washington,King,Union Bay Natural Area/Montlake Fill,47.6542400,-122.2913700,"",,Unspecified,false,false,,,,,,,S298942557,"",,,,,Haliaeetus leucocephalus,baleag,Species,8367,,.00,0,,1688,2532
