,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
Bald Eagle,0.266271,0.2802677,0.2902736,0.2902412,0.2777584,0.2519096,0.2371615,0.28063,0.2686449,0.2655253,0.2659646,0.2501896,0.2359562,0.2500105,0.2389418,0.2382767,0.2197763,0.2071006,0.1980622,0.1954664,0.1701235,0.1668549,0.1680782,0.1682886,0.1723538,0.1731653,0.1749928,0.1709634,0.1520611,0.1340033,0.1146712,0.0885241,0.071631,0.0665152,0.0683792,0.0879357,0.1227847,0.1627148,0.1856139,0.2202234,0.2227038,0.2422605,0.2394777,0.2429545,0.2319052,0.2484128,0.2630785,0.2796862
Harris's Hawk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08e-05,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,1.78e-05,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,2.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.65e-05,0.0
Broad-winged Hawk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0001519,0.0001681,0.0004552,0.0002428,0.0001746,5.08e-05,0.0001244,0.0001168,4.16e-05,1.78e-05,0.0,0.0,0.0,0.0,0.0015,0.0,7.78e-05,8.91e-05,0.0002534,0.0006711,0.0010889,0.0007305,0.0006499,0.0003624,0.0,2.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001207
Red-shouldered Hawk,0.0038908,0.003409,0.0036001,0.0048451,0.003822,0.0035381,0.0026658,0.0023557,0.0016276,0.0009925,0.0006302,0.0005617,0.0001191,0.0003149,0.0001519,7e-05,0.0001463,4.55e-05,3.49e-05,8.89e-05,7.11e-05,1.95e-05,2.08e-05,0.0,8.92e-05,0.0001004,5.21e-05,0.0001911,0.0004741,0.0014245,0.0011675,0.0015327,0.0027187,0.0032264,0.0035637,0.0042789,0.0035996,0.0033133,0.0034548,0.0040607,0.004279,0.0047563,0.0047234,0.0049242,0.0034012,0.0042429,0.003731,0.0044835
Zone-tailed Hawk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swainson's Hawk,0.0,0.0,2.02e-05,0.0,0.0,0.0,4.06e-05,2.31e-05,2.09e-05,0.0,6.1e-05,9.83e-05,0.0020842,0.007452,0.0125539,0.0144546,0.013543,0.0144136,0.0115747,0.0108959,0.0118013,0.010185,0.0093643,0.0078067,0.0071814,0.0075573,0.0074271,0.0062492,0.0068121,0.0072777,0.0064081,0.0078062,0.0071193,0.0062205,0.003935,0.0024212,0.0005249,5.18e-05,2.95e-05,2.1e-05,0.0,2.81e-05,3.01e-05,4.4e-05,2.98e-05,3.14e-05,0.0,0.0
Red-tailed Hawk,0.1749201,0.1779149,0.1846773,0.1887892,0.1796104,0.1650186,0.1527084,0.1936534,0.1909979,0.1966344,0.1943196,0.1893903,0.1758704,0.1741257,0.1639793,0.1603871,0.1561585,0.1556061,0.1545042,0.1514763,0.1355905,0.1294839,0.1242951,0.1113785,0.1055355,0.1076602,0.1074975,0.1008084,0.0985627,0.0912175,0.0906214,0.0980057,0.1052462,0.1157628,0.1295568,0.1402421,0.1449319,0.1540433,0.1558791,0.1699384,0.1675179,0.1791906,0.1812028,0.184678,0.1769199,0.1819096,0.1911566,0.1885325
Rough-legged Hawk,0.0215433,0.023821,0.0283963,0.0268742,0.0235651,0.0207566,0.0190124,0.0195617,0.0174033,0.015655,0.012239,0.011205,0.0074437,0.0058777,0.0030767,0.0009244,0.000439,0.0001365,0.0001222,0.0015,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58e-05,4.95e-05,0.0003966,0.0015498,0.0042452,0.006319,0.0107513,0.0151837,0.0197287,0.0205482,0.021785,0.0223462,0.025143,0.0209309,0.0243663
Ferruginous Hawk,0.0001514,0.0001046,0.0002629,0.0002493,0.0001092,0.0002359,0.0001489,0.0006236,0.0010016,0.0014211,0.0015858,0.0015165,0.0010917,0.0013854,0.0010066,0.0009384,0.0008779,0.0015172,0.0013094,0.0017271,0.0016351,0.001519,0.0014983,0.0006238,0.0007137,0.0006277,0.0004951,0.0002102,0.0001248,0.0001813,7.78e-05,8.91e-05,0.0001152,0.0002065,0.0002475,0.0003757,0.0002,0.0001035,0.0015,0.0001262,0.000138,0.0001689,6.02e-05,6.59e-05,0.0001193,9.43e-05,0.0001058,0.0001035
American Barn Owl,0.0070701,0.0063578,0.0062901,0.0075715,0.0060496,0.0059149,0.0045603,0.0045498,0.0047577,0.0055717,0.0055096,0.0050128,0.0043868,0.0039254,0.0039124,0.0045521,0.0043409,0.0050523,0.0048184,0.0051813,0.0052786,0.0053165,0.0050983,0.0043846,0.0048396,0.0050466,0.0054726,0.0056758,0.0051901,0.0053094,0.0056298,0.0067012,0.0070041,0.0068399,0.0063108,0.007034,0.0066492,0.0057983,0.0062009,0.0061647,0.0046379,0.005094,0.0062878,0.0060673,0.0056984,0.0065372,0.0085205,0.0072254
Flammulated Owl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-05,0.0001788,0.0007738,0.0016236,0.0020192,0.0018839,0.0019279,0.0016231,0.0011763,0.000736,0.0005775,0.0004951,0.0001911,0.0015,7.77e-05,2.59e-05,1.78e-05,2.3e-05,7.74e-05,0.0015,0.0,0.0015,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Screech-Owl,0.0021044,0.0011503,0.0011731,0.0012619,0.0013759,0.0011975,0.0013938,0.0015012,0.0019824,0.0026618,0.002277,0.0020922,0.0014887,0.0012595,0.0011965,0.0010225,0.0012519,0.0012896,0.0014316,0.0017779,0.0017951,0.0013632,0.0014359,0.0011942,0.0010705,0.0010294,0.0008079,0.0010893,0.0008733,0.0012432,0.0008561,0.0013723,0.0014285,0.0015487,0.0015096,0.001315,0.0010749,0.0005954,0.0009744,0.0009678,0.0006902,0.0006473,0.0006318,0.0004177,0.0007757,0.0007543,0.0022757,0.0017417
Snowy Owl,0.0027856,0.0018404,0.0023664,0.0025862,0.0022277,0.0031207,0.0024358,0.0016167,0.0013981,0.0013986,0.0007319,0.0005897,0.0001191,8.4e-05,1.9e-05,2.8e-05,3.25e-05,0.0015,1.75e-05,1.27e-05,0.0015,1.95e-05,0.0,0.0,0.0,5.02e-05,5.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,6.31e-05,0.000635,0.0017449,0.0054153,0.0068147,0.004505,0.0027657,0.0020375,0.0027763
Great Horned Owl,0.0187122,0.0173586,0.0183039,0.0212033,0.0208352,0.0209018,0.0202033,0.0238343,0.0228288,0.0224448,0.0215504,0.0224662,0.0220136,0.0212016,0.0216132,0.0191047,0.0178513,0.0175542,0.0164106,0.015201,0.0138985,0.0123856,0.0112371,0.0101772,0.0103707,0.0099425,0.0103719,0.0113326,0.0106797,0.0127943,0.0112077,0.0139372,0.0177868,0.0174741,0.0168288,0.0150491,0.0152981,0.0153241,0.0134353,0.0130657,0.0112083,0.0116796,0.0148621,0.0142669,0.01444,0.0167201,0.0210103,0.0195896
Northern Hawk Owl,0.0002271,0.0002719,0.0002225,0.0001246,0.0001747,0.0001996,9.47e-05,6.93e-05,2.09e-05,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55e-05,0.0001363,6.24e-05,0.0001604,0.0001561,2.51e-05,0.0001042,1.91e-05,0.0,0.0015,2.59e-05,8.91e-05,0.0,5.16e-05,0.0001485,4.17e-05,0.0001,0.0001553,5.91e-05,6.31e-05,5.52e-05,0.0001407,0.0007822,0.0001099,0.0015,0.0015,0.0015,1.72e-05
Northern Pygmy-Owl,0.0025131,0.0030325,0.00449,0.0041597,0.0028392,0.0031026,0.0032477,0.0036029,0.0034222,0.0034062,0.0032936,0.0036086,0.0033546,0.002582,0.0021461,0.002115,0.001951,0.0021241,0.0021124,0.0019938,0.0015818,0.0020643,0.0023515,0.0017823,0.0022303,0.0014813,0.00172,0.0018728,0.0018465,0.001813,0.0023868,0.0030655,0.0042624,0.004233,0.0048011,0.0053642,0.0063742,0.005876,0.0049312,0.0039765,0.0036165,0.0029551,0.0030386,0.0028138,0.0022674,0.0025457,0.0035723,0.0026729
Burrowing Owl,0.0001514,6.27e-05,0.0001416,3.12e-05,2.18e-05,9.07e-05,0.0005142,0.0006467,0.0001669,0.000406,0.0013215,0.0022607,0.0012902,0.0013854,0.0012535,0.0011625,0.001073,0.0013807,0.0012744,0.0013461,0.0016707,0.0013437,0.0013526,0.0013189,0.0009144,0.0006277,0.0006776,0.0007071,0.0003743,0.0004144,0.0002594,0.000303,0.0002074,0.0002839,0.000198,0.0001879,5e-05,2.59e-05,2.95e-05,0.0032612,2.76e-05,0.0001407,0.0002708,0.0001759,0.0002983,6.29e-05,0.0001058,0.0002759
Spotted Owl,0.0,0.0,0.0,0.0,2.18e-05,0.0,0.0,0.0,0.0,2.26e-05,0.0015,2.81e-05,0.0,2.1e-05,7.6e-05,9.8e-05,1.63e-05,3.03e-05,0.0001047,8.89e-05,7.11e-05,0.0002142,0.0003538,0.0001426,0.0001338,0.0001004,7.82e-05,3.82e-05,4.99e-05,5.18e-05,7.78e-05,5.35e-05,6.91e-05,5.16e-05,7.42e-05,6.26e-05,2.5e-05,0.0015,0.0015,2.1e-05,0.0,5.63e-05,0.0015,2.2e-05,0.0,0.0,0.0,0.0
Barred Owl,0.0067824,0.0069643,0.0069373,0.0069328,0.0065519,0.0075841,0.0093235,0.0096076,0.0115605,0.0104216,0.0103889,0.0106293,0.0102823,0.0096562,0.0108826,0.0115413,0.0117383,0.0131543,0.0117318,0.0117341,0.0110726,0.010964,0.0128186,0.0142053,0.0135376,0.0121268,0.0128997,0.011753,0.0107795,0.0093497,0.0098327,0.0092855,0.0099993,0.0116924,0.0115079,0.0111459,0.0136733,0.0118813,0.0103644,0.0101833,0.0096348,0.0082179,0.0082433,0.0069686,0.006862,0.0073858,0.0101876,0.0064666
Great Gray Owl,0.00109,0.0003765,0.0004045,0.0004051,0.0003494,9.07e-05,0.00023,0.0002079,0.0001878,0.0002481,0.0001423,0.0001123,0.0006749,0.0002939,0.0003039,0.0001821,0.0002764,0.0003338,0.000611,0.0003556,0.000551,0.00037,0.0004162,0.0003386,0.0002453,0.0001255,0.0002345,5.73e-05,9.98e-05,7.77e-05,0.0,3.56e-05,4.61e-05,0.0001032,2.47e-05,8.35e-05,5e-05,5.18e-05,0.0001476,6.31e-05,0.0015,0.0001689,0.0001203,0.0001759,0.0001193,3.14e-05,7.94e-05,0.0003276
Long-eared Owl,0.0025283,0.0022169,0.0016383,0.0019007,0.0012012,0.0014697,0.0012314,0.0013395,0.0013355,0.0012632,0.0013825,0.0010671,0.0008734,0.0009446,0.0007977,0.0005603,0.0006828,0.0006827,0.0005761,0.0006731,0.0006576,0.0009932,0.0004162,0.0003565,0.0004461,0.0004519,0.0001564,0.000172,0.0001996,0.0002072,0.0001816,0.0001069,0.0001613,0.0001807,0.0002475,0.0003966,0.0004749,0.0002847,0.0003543,0.0011782,0.0005797,0.0009006,0.0005114,0.0008353,0.0009845,0.0007229,0.0015348,0.0023452
Short-eared Owl,0.0120509,0.013845,0.013915,0.0117467,0.0105049,0.0086365,0.0064006,0.0072288,0.0068236,0.0046694,0.0038831,0.0028223,0.002382,0.0023091,0.0020891,0.0012045,0.0012681,0.0007738,0.0005237,0.0007239,0.0009242,0.0008569,0.0005202,0.0004278,0.0005353,0.0005775,0.0003127,0.0004778,0.0002495,0.0002849,0.0002854,0.0001426,0.0002765,0.0004646,0.000594,0.0005009,0.0004749,0.0015272,0.002067,0.0045025,0.0066532,0.0111449,0.0111616,0.0123544,0.0125306,0.0107486,0.0093938,0.0121055
Boreal Owl,0.0,0.0,4.05e-05,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-05,1.9e-05,0.0,0.0,0.0,0.0,1.27e-05,0.0015,1.95e-05,6.24e-05,5.35e-05,6.69e-05,5.02e-05,0.0015,3.82e-05,9.98e-05,2.59e-05,0.0,3.56e-05,9.22e-05,0.0002839,0.0008167,0.001315,0.0010749,0.0006212,0.0006496,0.0001473,5.52e-05,2.81e-05,0.0,2.2e-05,0.0,0.0,5.29e-05,0.0
Northern Saw-whet Owl,0.005647,0.0042246,0.0045709,0.0052502,0.0051542,0.0049896,0.0041543,0.0047114,0.0039648,0.0030904,0.0022974,0.0015305,0.0013299,0.0009236,0.0007787,0.0006863,0.0010568,0.0011683,0.00103,0.0008889,0.0008709,0.0005648,0.0005827,0.0005347,0.0004907,0.0004268,0.0002606,0.0004395,0.0003493,0.0003626,0.0003892,0.0003564,0.0006221,0.0008518,0.0008662,0.0019203,0.0030996,0.0030803,0.0032481,0.0041448,0.0025674,0.0027299,0.001775,0.0026599,0.0026255,0.0032057,0.0065095,0.0045353
Belted Kingfisher,0.1164822,0.1115131,0.1112797,0.1069047,0.0975583,0.0803955,0.0709753,0.0887318,0.0900839,0.0925086,0.0937036,0.0935999,0.090218,0.0885218,0.0814389,0.0784358,0.0693243,0.0648308,0.067074,0.0710775,0.0697592,0.0709056,0.0746853,0.0870495,0.1038851,0.1249592,0.1393688,0.1623636,0.1734455,0.192484,0.1915942,0.1991303,0.2051471,0.2012493,0.1969213,0.193133,0.1898763,0.1936478,0.2033603,0.2071577,0.1911769,0.1877744,0.1807515,0.1657067,0.1434155,0.1362122,0.1392924,0.1295568
Williamson's Sapsucker,1.51e-05,0.0002091,0.0001011,3.12e-05,0.0,1.81e-05,4.06e-05,6.93e-05,0.0003339,0.000767,0.0013215,0.0012356,0.0013895,0.0010916,0.0019372,0.0015267,0.0019997,0.0025793,0.0038059,0.0045844,0.0056163,0.0070302,0.0089481,0.0064699,0.0047504,0.0037661,0.0037005,0.0018537,0.0019962,0.0015799,0.0016345,0.0013367,0.0014746,0.0010841,0.0010394,0.0002296,0.0002,0.0001294,5.91e-05,0.0001262,2.76e-05,2.81e-05,6.02e-05,2.2e-05,0.0,6.29e-05,5.29e-05,0.0015
Yellow-bellied Sapsucker,0.0002422,0.0004601,0.0003641,9.35e-05,4.37e-05,1.81e-05,9.47e-05,2.31e-05,6.26e-05,0.0015,0.0,1.4e-05,0.0003176,8.4e-05,1.9e-05,2.8e-05,0.0,0.0,0.0,0.0,1.78e-05,1.95e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004801,0.0,0.0,0.0,0.0,0.0,0.0,0.0006619,0.0002858,0.0010144,0.0014457,0.0001323,0.0002759
Red-naped Sapsucker,0.000212,2.09e-05,0.0002427,0.0002648,0.000131,9.07e-05,9.47e-05,0.0001617,8.35e-05,2.26e-05,4.07e-05,0.0007863,0.0037516,0.0052479,0.0082237,0.0074374,0.0077388,0.0086633,0.0120461,0.01482,0.0161557,0.0184226,0.0209343,0.0188037,0.014452,0.0110723,0.0076616,0.0054083,0.0044665,0.0039108,0.0039694,0.0036001,0.0039629,0.0036136,0.0035142,0.002776,0.0012998,0.00044,0.0003248,0.0002525,0.000138,5.63e-05,6.02e-05,2.2e-05,2.98e-05,0.0002514,7.94e-05,0.0001724
Red-breasted Sapsucker,0.0220126,0.0210185,0.0214186,0.0171683,0.0148511,0.0185249,0.0171856,0.0241576,0.030967,0.0364756,0.0441377,0.0455643,0.0462106,0.0470843,0.0510892,0.0489803,0.0488392,0.0472462,0.0454958,0.0572227,0.0606949,0.0621422,0.067069,0.0542901,0.0383157,0.0311582,0.0254346,0.0205057,0.016868,0.0154878,0.0147101,0.0161471,0.023109,0.0257079,0.0302175,0.0347735,0.0313961,0.0263253,0.0214965,0.0217341,0.0172542,0.0214455,0.0206986,0.0215212,0.0190345,0.0182601,0.026673,0.0277289
Lewis's Woodpecker,0.0011355,0.0009411,0.0013551,0.0012931,0.0018782,0.0019051,0.0013397,0.0016398,0.0019824,0.0019174,0.0023583,0.0025415,0.0024217,0.0027709,0.0029248,0.0053785,0.0104214,0.0129874,0.0118715,0.0112769,0.0112859,0.0098929,0.0100094,0.0092682,0.0061109,0.0055487,0.0054205,0.0036119,0.0034934,0.0032892,0.0033986,0.0044556,0.009262,0.0077691,0.0075482,0.0041327,0.0028996,0.0029768,0.0028938,0.0027983,0.0016288,0.0016605,0.0023166,0.0018026,0.0012232,0.0021686,0.0021698,0.001552
Acorn Woodpecker,0.0011355,0.0012339,0.0014158,0.0014333,0.0010046,0.0012701,0.000839,0.0011779,0.0014398,0.0014437,0.0014028,0.0013199,0.001191,0.0011965,0.0010256,0.0008964,0.0008292,0.0012593,0.0008031,0.0010413,0.0009597,0.0008763,0.0011445,0.0006595,0.0006245,0.0006779,0.0005994,0.000688,0.0003743,0.0004921,0.0005967,0.000802,0.0008986,0.000826,0.0013612,0.0010436,0.0011499,0.0020967,0.0017126,0.0015359,0.0012147,0.0016605,0.0022263,0.001341,0.0011337,0.0017286,0.0012701,0.0010174
American Three-toed Woodpecker,6.06e-05,6.27e-05,8.09e-05,0.0001558,6.55e-05,0.000127,9.47e-05,4.62e-05,6.26e-05,9.02e-05,0.000122,0.0001123,5.95e-05,0.0001259,5.7e-05,0.0001401,0.0001951,0.0002579,0.0006809,0.000927,0.0010486,0.0016943,0.0021226,0.0033864,0.003836,0.0026865,0.0029708,0.0026755,0.0018215,0.0014504,0.0017642,0.0013902,0.0013363,0.0012389,0.0014849,0.0016281,0.0014748,0.0011907,0.001063,0.000547,0.0002485,0.0001689,6.02e-05,4.4e-05,8.95e-05,0.0002514,7.94e-05,8.62e-05
Black-backed Woodpecker,0.0001211,8.37e-05,0.0005663,0.0003272,0.0001966,0.0003266,0.0003383,0.000231,0.0004591,0.0002707,0.0002643,0.0007161,0.0004168,0.0005878,0.0007217,0.0006583,0.0008129,0.0008193,0.0014839,0.0021335,0.0024349,0.0028043,0.0023307,0.0026557,0.0029439,0.002109,0.0018242,0.001548,0.0011229,0.0011396,0.001375,0.0011585,0.0008064,0.0007743,0.0007424,0.0007514,0.0007999,0.0005695,0.0007677,0.0004629,0.0003865,0.0002251,0.0003009,0.0002418,0.0001492,0.00022,7.94e-05,0.0002587
Downy Woodpecker,0.1100329,0.1078532,0.1096212,0.1052222,0.1009653,0.1112764,0.1115577,0.103813,0.1028338,0.1041709,0.112855,0.1147603,0.1182064,0.1188757,0.1198982,0.120651,0.1099532,0.1013807,0.0912535,0.0916757,0.0889363,0.0876728,0.0969514,0.0954265,0.100785,0.1038188,0.1031976,0.1039043,0.1023056,0.1032607,0.1026592,0.1155608,0.1272032,0.1265519,0.1247309,0.1232311,0.1168604,0.1083299,0.1007795,0.1016642,0.0954366,0.1081842,0.1081561,0.1211695,0.1152217,0.1261864,0.1400069,0.1333678
Hairy Woodpecker,0.0426627,0.0426226,0.0474081,0.0451019,0.0439416,0.0517101,0.0555623,0.0458902,0.0470139,0.0498522,0.0515583,0.0495942,0.0467863,0.0457198,0.0484493,0.052608,0.0562691,0.0586861,0.0606494,0.0648803,0.0626677,0.0651217,0.0674019,0.065501,0.062001,0.0563409,0.0561593,0.0534714,0.0533237,0.0531196,0.0518355,0.0547506,0.057784,0.0562424,0.0586532,0.057775,0.0541182,0.0509422,0.0485443,0.0455932,0.0406096,0.0443544,0.0469027,0.0501429,0.0477057,0.0525803,0.0598026,0.0523883
White-headed Woodpecker,0.0014837,0.001464,0.0019012,0.0011217,0.0012667,0.0015785,0.0018268,0.0017552,0.0014816,0.00194,0.002094,0.0024994,0.0027194,0.0031697,0.0034946,0.0031794,0.0037881,0.0043544,0.0080307,0.0074036,0.0066116,0.0064849,0.0053064,0.004545,0.0042375,0.0027618,0.0025018,0.0020831,0.0023954,0.0024604,0.0019717,0.0019248,0.0016819,0.001781,0.0030688,0.0020455,0.0019998,0.0018379,0.0020079,0.001599,0.0011871,0.000985,0.000722,0.0009453,0.0009547,0.0014143,0.0023021,0.0010864
Pileated Woodpecker,0.0290524,0.0332741,0.0352325,0.0361282,0.0369092,0.0432732,0.0430317,0.0433959,0.04716,0.0488597,0.0551569,0.0563481,0.0573663,0.055208,0.0594838,0.0597793,0.0611465,0.0566985,0.0558834,0.0575275,0.0520572,0.0477313,0.0497139,0.0456279,0.0440252,0.0416029,0.0389597,0.0408011,0.0445903,0.0469296,0.0498119,0.0542159,0.0571389,0.0577137,0.0552875,0.0518263,0.047619,0.0432284,0.0408965,0.0376191,0.0328244,0.0321963,0.0337555,0.0355023,0.0316546,0.0331573,0.0375751,0.0351957
Northern Flicker,0.296141,0.2948447,0.2952086,0.2891506,0.2948808,0.3169555,0.317731,0.3292455,0.346751,0.3634703,0.3823368,0.3794546,0.3543809,0.3308493,0.3171899,0.2954227,0.2774761,0.2673342,0.2592353,0.257083,0.2463699,0.2561246,0.2752471,0.2648736,0.2613408,0.2660122,0.2673234,0.259369,0.2451342,0.2399316,0.2358023,0.2523481,0.2814782,0.3164701,0.3873834,0.4447714,0.447669,0.4389884,0.4242013,0.4047844,0.3689645,0.3772656,0.3651734,0.3584524,0.3417567,0.353762,0.3649546,0.3429902
Crested Caracara,0.0,0.0,0.0,0.0015,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0012278,8.91e-05,6.69e-05,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eurasian Kestrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0001656,8.44e-05,0.0015,2.2e-05,0.0,0.0,0.0,0.0
American Kestrel,0.074743,0.0707309,0.0728516,0.0721786,0.0663274,0.0585684,0.0518546,0.06596,0.0611202,0.0612889,0.058613,0.0615996,0.0566914,0.0573282,0.0563311,0.0496666,0.0474085,0.0490973,0.0526711,0.0531081,0.0518973,0.0505745,0.0497555,0.0438456,0.0398992,0.0400713,0.0388033,0.0368261,0.0390508,0.0400145,0.0423661,0.0491543,0.0532452,0.0579201,0.061128,0.0587977,0.0526184,0.0538414,0.0559558,0.0617097,0.0641581,0.0733986,0.069256,0.0706529,0.0695746,0.0728518,0.070493,0.0754958
Merlin,0.020211,0.0176095,0.0196186,0.0192559,0.0159867,0.0139889,0.0132884,0.012864,0.0117483,0.0108051,0.0114055,0.0123283,0.011513,0.0134766,0.0134465,0.01325,0.0083729,0.0054165,0.0038408,0.0027811,0.0025949,0.0030574,0.0034336,0.0044202,0.0051965,0.0067037,0.0085737,0.0120588,0.0161693,0.0148662,0.0151252,0.0168957,0.0220261,0.0293214,0.0312322,0.0326863,0.0314461,0.0316059,0.0293214,0.0286141,0.0257847,0.0238658,0.0228346,0.0203341,0.0221075,0.0226601,0.0231801,0.0216934
Eurasian Hobby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004418,0.0006902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gyrfalcon,0.0009386,0.0006902,0.000991,0.0014333,0.0018127,0.0009435,0.0006495,0.000485,0.0004799,0.0004286,0.0002643,9.83e-05,9.92e-05,4.2e-05,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0002314,0.0003589,0.0005347,0.0005415,0.0003517,0.0004774,0.0005343,0.0005028,0.0009829
Peregrine Falcon,0.0181672,0.0168148,0.0179196,0.0174332,0.0155936,0.0111766,0.0108662,0.0130719,0.0102667,0.0093614,0.0087218,0.0093937,0.0090317,0.0107477,0.0100849,0.013124,0.0125512,0.0086178,0.0079784,0.0062988,0.0067004,0.006816,0.0072833,0.0059174,0.0069138,0.0089633,0.0106585,0.0117721,0.0174918,0.0176116,0.0233493,0.0256822,0.0256434,0.0259144,0.0293514,0.0277813,0.0276465,0.0261182,0.0244198,0.0270361,0.0244872,0.0254981,0.0226541,0.0228842,0.0202876,0.0211201,0.0205075,0.0206242
Prairie Falcon,0.002937,0.0034508,0.0039439,0.0040506,0.0032541,0.0023224,0.0027741,0.0028176,0.0028588,0.0023911,0.0032122,0.0033419,0.0029576,0.0027499,0.002412,0.0023391,0.0022599,0.0032165,0.0035964,0.0030986,0.0027193,0.002999,0.0024971,0.0020853,0.0011151,0.0012805,0.0014594,0.0012804,0.0013474,0.0016835,0.002309,0.0027625,0.0027648,0.0033813,0.0024996,0.0023168,0.0020997,0.0016567,0.002126,0.0013676,0.0019601,0.0023922,0.0029483,0.0026599,0.0032221,0.0034257,0.0032018,0.0031557
Cockatiel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73e-05,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0015,0.0,2.59e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rose-ringed Parakeet,0.0015,0.0,0.0015,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
Red-rumped Parrot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budgerigar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03e-05,0.0001222,0.0,0.0015,9.74e-05,0.000104,0.0001604,6.69e-05,0.0,0.0,1.91e-05,2.5e-05,5.18e-05,5.19e-05,3.56e-05,4.61e-05,0.0015,2.47e-05,4.17e-05,2.5e-05,0.0,2.95e-05,0.0,2.76e-05,2.81e-05,3.01e-05,0.0,0.0,0.0,0.0,0.0
