,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
Marbled Godwit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004417,0.0,0.0,0.0,0.0,0.0002413,0.0029254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-billed Dowitcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001669,0.0001263,0.0005502,0.0003543,0.0004802,0.0001257,0.0009676,0.0,0.0,8.8e-05,9.7e-05,0.0022467,0.0006254,0.0006443,0.0004417,0.0004909,0.0058494,0.0092699,0.0207706,0.0172559,0.0040224,0.0019469,0.0002017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-billed Dowitcher,0.001827,0.0009179,0.0019084,0.0012947,0.0008072,0.0010163,0.0009019,0.001493,0.0008022,0.0004694,0.0003463,0.0006078,0.0013081,0.0001818,0.0008347,0.0015792,0.0047459,0.0155907,0.0089636,0.0012573,0.0012901,9.96e-05,0.0,0.0,0.0013576,0.0131252,0.0195122,0.0164764,0.0150177,0.0083446,0.0103298,0.0142138,0.0216737,0.0235308,0.0103608,0.0168403,0.0130093,0.0114487,0.0166028,0.0068903,0.0027165,0.0033023,0.0022834,0.0008071,0.0003202,0.0006296,0.0012015,0.0009714
Wilson's Snipe,0.0208628,0.020277,0.0229837,0.0246634,0.0169519,0.0185105,0.0126261,0.0209947,0.0190132,0.0196189,0.0237229,0.0223681,0.0222376,0.0247183,0.0220349,0.0155391,0.0069468,0.0036142,0.0019208,0.0013202,0.0011289,0.0005976,0.0006151,0.0011445,0.0010667,0.0022467,0.0011257,0.0022091,0.0025398,0.002577,0.0042315,0.0093582,0.0308047,0.0378907,0.0262067,0.0325124,0.0264219,0.0370664,0.0439336,0.0413418,0.0302999,0.0327869,0.0384569,0.0272621,0.0236952,0.0225384,0.0265529,0.0208854
Wilson's Phalarope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003439,0.0033307,0.002401,0.0032061,0.0033059,0.0009959,0.0010251,0.0001761,9.7e-05,0.0,0.0003752,0.0,0.0,0.0002454,0.0001245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red Phalarope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002413,0.0002438,0.0004867,0.0001008,0.0001134,0.0,9.07e-05,0.0004179,0.0003538,0.0008412,0.0001794,0.0,0.0002518,0.0015,0.0015
Red-necked Phalarope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88e-05,0.0002835,0.0020808,0.0016974,0.0001613,9.96e-05,0.0,0.0,9.7e-05,0.0,0.0015,0.0014728,0.0033127,0.0066266,0.013939,0.0197758,0.0135461,0.0148425,0.0071916,0.0041857,0.0011093,0.0001134,0.0002554,9.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotted Sandpiper,0.0064239,0.0048398,0.0055592,0.0049845,0.0035518,0.0029036,0.003382,0.0027993,0.0020858,0.0028161,0.0012121,0.0019451,0.0013081,0.0013631,0.0031717,0.0091592,0.0248298,0.0450004,0.0539416,0.0552587,0.0353975,0.0355542,0.0369042,0.0299322,0.0322925,0.0346459,0.0421513,0.0447349,0.0404152,0.0549761,0.0533914,0.0520879,0.0356211,0.029685,0.0213311,0.0121678,0.0065551,0.0047608,0.0094508,0.0075249,0.002821,0.0055431,0.0043264,0.0037665,0.0043761,0.0061697,0.0058873,0.0077019
Solitary Sandpiper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09e-05,0.0003339,0.0060641,0.00846,0.0041811,0.0014406,0.0002515,0.0,0.0,0.0001025,0.0,0.0001939,0.000946,0.0008755,0.0033137,0.0069567,0.0078537,0.0093342,0.0060034,0.004415,0.0042235,0.0025597,0.0001947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wandering Tattler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028347,0.0010404,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0032023,0.0136213,0.0033603,0.0022071,0.0001003,0.0001207,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesser Yellowlegs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001823,0.0002308,0.0010905,0.0047575,0.0033479,0.0017195,0.0016299,0.0004802,0.0001257,0.0,0.0,0.0015,0.0010564,0.0011637,0.0021284,0.0043777,0.0046944,0.0075088,0.0100626,0.0115744,0.0107707,0.0068232,0.0037408,0.0023159,0.0006814,0.0003025,0.0002267,0.0,9.07e-05,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
Willet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greater Yellowlegs,0.0005304,0.0002503,0.0003319,0.0003884,0.0004036,0.0002178,0.0005637,0.0001866,0.0006418,0.0017835,0.0028571,0.0071724,0.0128501,0.0194475,0.0304649,0.0206557,0.0110737,0.0055276,0.005122,0.0030804,0.0005644,0.0003984,0.0010251,0.002465,0.0054306,0.0101691,0.0128831,0.01169,0.01303,0.0141122,0.0141879,0.0141255,0.0138471,0.0112224,0.0113359,0.0103183,0.00595,0.0060077,0.0043423,0.0043518,0.0016717,0.0017691,0.0008412,0.0004484,0.0004269,0.0003777,0.0001201,0.0004163
Ruddy Turnstone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007467,0.0057385,0.0026089,0.0004827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Turnstone,0.0145568,0.0104306,0.0121142,0.0104868,0.0096061,0.0061702,0.0046221,0.0089577,0.0060168,0.0063832,0.0085714,0.007841,0.0036934,0.0032715,0.0036725,0.002653,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001251,0.0006443,0.0005521,0.004295,0.005725,0.0104176,0.0084287,0.0076023,0.0082886,0.0087608,0.0082695,0.0075946,0.012516,0.0118767,0.0073138,0.0109683,0.007451,0.0102233,0.0094994,0.0093176,0.0105731,0.0117263
Red Knot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0082988,0.0207706,0.0226861,0.0009751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surfbird,0.0060113,0.0038385,0.0047295,0.0038193,0.0043591,0.0014518,0.0008455,0.0011197,0.0004011,0.0008448,0.0013853,0.000851,7.69e-05,0.0001818,8.35e-05,0.0003158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001251,0.0002761,0.0,0.0003681,0.0008712,0.0022071,0.0020068,0.0022927,0.0012189,0.0027256,0.0024203,0.0030605,0.0061303,0.0034451,0.0026121,0.0048355,0.003365,0.0043045,0.0027751,0.0040292,0.002403,0.0033999
Ruff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0015,0.0126704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sharp-tailed Sandpiper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0066193,0.0097822,0.0028338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stilt Sandpiper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2e-05,0.0,0.0004909,0.0038581,0.0008828,0.0157536,0.0136358,0.0,0.0013628,0.0017144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red-necked Stint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buff-breasted Sandpiper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002649,0.0002007,0.0,0.0,0.0,0.0,0.0044208,0.0028097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sanderling,0.0055398,0.0035047,0.0045636,0.0038193,0.0036325,0.0017422,0.0019165,0.0029859,0.0028881,0.0033793,0.0033766,0.0028568,0.0025392,0.0028172,0.0035056,0.0036005,0.0033702,0.0017717,0.002401,0.0003143,0.0001613,0.0,0.0,0.0,0.0002909,0.0015,0.0006254,0.0007364,0.0013251,0.0023316,0.0043559,0.0137724,0.0200682,0.0166526,0.0123111,0.0066193,0.0047398,0.0047608,0.0048531,0.0088849,0.0041793,0.0067225,0.0064896,0.0037665,0.0045896,0.0055402,0.0022828,0.0050652
Dunlin,0.008133,0.0075935,0.0072187,0.0076385,0.0051663,0.0021051,0.0031565,0.0032658,0.0028079,0.0026284,0.0030303,0.0047411,0.0042321,0.0084515,0.0093481,0.0082117,0.0039893,0.002126,0.0006403,0.0001886,0.0,0.0,0.0,0.0001761,9.7e-05,0.0,0.0,0.0,0.0,0.0,0.0001245,0.0,0.0005017,0.0004827,0.0004876,0.0010708,0.0017144,0.0046475,0.0113665,0.0194016,0.0129558,0.01144,0.0096142,0.0059188,0.0054435,0.0046588,0.0051664,0.0099917
Rock Sandpiper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001134,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0003604,0.0
Baird's Sandpiper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001939,0.000946,0.0006254,0.0002761,0.0003313,0.0023316,0.0082141,0.0220712,0.0312061,0.0158079,0.0025597,0.0014601,0.0002017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Least Sandpiper,0.0012376,0.0005841,0.0007468,0.0005179,0.0004843,0.0004355,0.0006764,0.0003732,0.0003209,0.0003755,0.0004329,0.0009725,0.0015389,0.0029989,0.0146065,0.038911,0.0328771,0.017008,0.004882,0.0005029,0.0003225,0.0001992,0.000205,0.004842,0.0220132,0.0341729,0.0378987,0.0315722,0.0380963,0.0587802,0.0700685,0.0661252,0.0546859,0.0403041,0.0204778,0.0153801,0.0086729,0.0055543,0.0042146,0.0018132,0.0006269,0.0012973,0.0006009,0.0011658,0.0005337,0.0003777,0.0006007,0.0017347
Pectoral Sandpiper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.35e-05,0.0001895,0.0015,0.0040394,0.0040016,0.0008801,0.0,9.96e-05,0.0,0.0,9.7e-05,0.0,0.0002502,0.0007364,0.0022085,0.0038041,0.0060983,0.0037962,0.0130444,0.0254616,0.0145051,0.0186898,0.0079669,0.0029472,0.0030651,0.0004533,0.0001045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Sandpiper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69e-05,0.0004544,0.0051749,0.0118123,0.0143751,0.0099213,0.0036815,0.0005029,0.0,0.0015,0.0001025,0.0021129,0.0096974,0.0171456,0.0188868,0.0120582,0.0136926,0.037796,0.0552582,0.0489097,0.0591009,0.0530952,0.0284008,0.0175217,0.0108915,0.0022671,0.0019157,0.0014506,0.0004179,0.0009435,0.0002404,0.000269,0.0002135,0.0,0.0001201,0.0
Semipalmated Sandpiper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32e-05,0.000619,0.0008504,0.0002401,0.0,0.0,0.0,0.0,0.0005282,0.0018425,0.0027196,0.0037523,0.0027614,0.0035336,0.0053994,0.0120722,0.0120067,0.00883,0.0045855,0.0003657,0.0001947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-tailed Jaeger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0004414,0.0002007,0.0001207,0.0001219,9.73e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parasitic Jaeger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003439,0.0011339,0.0057623,0.0056579,0.001532,0.0010955,0.0010251,0.0007923,0.0025213,0.0003547,0.0015009,0.0014728,0.0016564,0.0024543,0.0037337,0.0054736,0.0109372,0.0153252,0.0170648,0.010513,0.0053449,0.0053276,0.005364,0.0025385,0.0010448,0.0003538,0.0001202,0.0,0.0,0.0,0.0,0.0
Pomarine Jaeger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001766,0.0001003,0.0001207,0.0018284,0.0007787,0.0001008,0.0006801,0.0019157,0.0001813,0.0,0.0,0.0,8.97e-05,0.0,0.0,0.0,0.0
Rhinoceros Auklet,0.0223362,0.0211949,0.0225689,0.0182548,0.0174362,0.0117596,0.0077222,0.0130634,0.0105897,0.0092932,0.0095238,0.0072939,0.0110803,0.0116321,0.0188632,0.0124439,0.0105922,0.0084331,0.0120848,0.012133,0.0086276,0.0129469,0.0139416,0.0232415,0.0251164,0.025068,0.0246404,0.0258652,0.0250663,0.0217205,0.0318606,0.0267502,0.0251856,0.0393387,0.0410775,0.0380609,0.0311618,0.0413738,0.0429119,0.0365367,0.0352105,0.034438,0.0319673,0.0275312,0.0268972,0.0251826,0.0182626,0.0235915
Tufted Puffin,5.89e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006151,0.0001761,0.0015,0.0002365,0.0001251,0.0,0.0,0.0,0.0006223,0.000618,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000209,0.0,0.0,0.0,0.0,0.0,0.0,0.0002775
Horned Puffin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003201,6.29e-05,0.0001613,0.0002988,0.0011276,0.0002641,0.0001939,0.0,0.0,0.0,0.0001104,0.0015,0.0,8.83e-05,0.0,0.0,0.0,0.0,0.0,0.0005668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cassin's Auklet,5.89e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001025,0.0006163,9.7e-05,0.0,0.0,0.0001841,0.0002208,0.0,0.0,8.83e-05,0.0002007,0.0012067,0.0008532,0.0008761,0.0,0.0004534,0.0005109,0.0012693,0.0015672,0.0008256,0.0018027,0.0001794,0.0006404,0.0,0.0,6.94e-05
Crested Auklet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003984,0.0,0.0001761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marbled Murrelet,0.0011198,0.0013351,0.0013276,0.0008415,0.0012108,0.0010889,0.0005637,0.0009331,0.0002407,0.000751,0.0011255,0.0009725,0.0026162,0.0062704,0.0110174,0.0109279,0.0092854,0.0097087,0.0090436,0.0104357,0.0097565,0.0125486,0.0126089,0.0174311,0.015031,0.0141894,0.012758,0.0110457,0.0090548,0.0110443,0.0145613,0.0075042,0.0069235,0.0030168,0.0037786,0.0021415,0.0016136,0.0035139,0.0043423,0.0038985,0.0045972,0.0033023,0.0031246,0.0024213,0.0022414,0.0012591,0.0007209,0.0013183
Pigeon Guillemot,0.0262848,0.0241155,0.0233156,0.0267349,0.0238941,0.023011,0.0178118,0.0292059,0.0251103,0.0279733,0.0296104,0.0290542,0.0290089,0.0298073,0.0327185,0.0271619,0.027581,0.0258663,0.0292917,0.0333815,0.0255604,0.0325665,0.0325987,0.0397922,0.0395656,0.0445785,0.0441526,0.0470361,0.042182,0.0591484,0.0528936,0.0360201,0.0205699,0.0196694,0.0170648,0.0122652,0.0096813,0.0150759,0.0155811,0.0165911,0.0174485,0.0195778,0.0168249,0.0165904,0.0203864,0.0210274,0.0156194,0.0261588
Thick-billed Murre,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0
Common Murre,0.0076615,0.0083445,0.0068038,0.0049845,0.0050048,0.0041376,0.0015783,0.0035458,0.0017649,0.0024406,0.0013853,0.0020058,0.0022315,0.0024537,0.0025874,0.0016423,0.0013068,0.0013465,0.0030412,0.0026403,0.0023383,0.00488,0.0032804,0.0036095,0.003782,0.0055575,0.0078799,0.0083763,0.0110424,0.011167,0.0165526,0.0100644,0.0075256,0.0047062,0.0040224,0.0058406,0.0044373,0.0106552,0.0150702,0.0177697,0.0171351,0.0182805,0.0183872,0.0137207,0.0133419,0.0089398,0.0070888,0.009506
Ancient Murrelet,0.0001179,0.001502,0.0005808,0.0003237,0.0004036,0.0001452,5.64e-05,0.0008398,8.02e-05,0.0,0.0,0.0,0.0,9.09e-05,8.35e-05,0.0002527,0.0,7.09e-05,0.0002401,0.0001886,8.06e-05,0.0,0.0,8.8e-05,0.0002909,0.0,0.0002502,0.0005523,0.0009938,0.0003681,0.0003734,0.0003531,0.0004014,0.0038615,0.0023159,0.0013628,0.0016136,0.0046475,0.00447,0.0057117,0.0079407,0.0084916,0.0091335,0.005022,0.0062974,0.0021405,0.0016821,0.0006245
Swallow-tailed Gull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071511,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Little Gull,0.0,0.0,8.3e-05,0.0,0.0,0.0015,0.0015,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0015,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0015,0.0,0.0015,0.0001207,0.0001219,0.0,0.0001008,0.0015,0.0,0.0001813,0.0001045,0.0,0.0,0.0015,0.0,0.0,0.0,0.0
Ross's Gull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005337,0.0,0.0,0.0
Black-legged Kittiwake,0.0,0.0005841,0.0,0.0,0.0,7.26e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002751,0.0015,0.0017607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0006095,0.0,0.0,0.0001134,0.0,0.0001813,0.0001045,0.0011794,0.0,0.0,0.0002135,0.0,0.0,0.0
Red-legged Kittiwake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0
Sabine's Gull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32e-05,0.0,0.0,0.0005602,0.0002515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001104,0.0001227,0.0,0.0039728,0.0021072,0.0067576,0.0040224,0.0016548,0.0005042,0.0036273,0.0001277,0.0,0.0,0.0,0.0002404,0.0,0.0,0.0,0.0,0.0
Bonaparte's Gull,0.0047737,0.006008,0.0055592,0.0050492,0.0044398,0.0037021,0.0021419,0.0037324,0.0018452,0.0032855,0.0038095,0.0083273,0.0177747,0.0209015,0.0284617,0.018508,0.0055712,0.0027638,0.0029612,0.0039605,0.0014514,0.0014939,0.0024603,0.0022889,0.0018425,0.0018919,0.0035022,0.0069956,0.006515,0.012026,0.0123211,0.0138607,0.0112382,0.0165319,0.0162116,0.0164509,0.0189593,0.0260712,0.0323116,0.0373527,0.0310312,0.0331407,0.0269198,0.0170388,0.0149429,0.0108285,0.0076895,0.005204
Black-headed Gull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017698,0.0005453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin's Gull,5.89e-05,0.0003338,8.3e-05,6.47e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001454,0.0004173,6.32e-05,0.0002063,0.0004961,0.0001601,0.0005029,0.0001613,0.0009959,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0007363,0.009832,0.0063565,0.0036123,0.0015687,0.0015846,0.0014601,0.0010085,0.0007935,0.0001277,0.0006346,0.0004179,0.0,0.0002404,0.000269,0.0002135,0.0011332,0.0,0.0
Heermann's Gull,0.0001768,0.0002503,8.3e-05,0.0,0.0,0.0,5.64e-05,0.0,0.0,9.39e-05,8.66e-05,0.0,7.69e-05,0.0,0.0,0.0,6.88e-05,0.0,0.0,0.0,0.0,9.96e-05,0.00041,0.0018488,0.0030062,0.0078042,0.0076298,0.0110457,0.0112633,0.0105534,0.0185439,0.0218063,0.0218744,0.0319778,0.0365675,0.0369902,0.0368092,0.0395602,0.0426564,0.0382593,0.0312402,0.0270079,0.0235549,0.0119272,0.0065108,0.002896,0.0007209,0.0008326
Short-billed Gull,0.1175743,0.111482,0.1161633,0.1142543,0.1055053,0.0834059,0.0647652,0.0908836,0.0880064,0.0827936,0.0787013,0.0673474,0.0781779,0.0737913,0.061681,0.0437749,0.0209093,0.007441,0.0031212,0.0020117,0.0012901,0.0006971,0.0003075,0.0007043,0.0015516,0.0017737,0.003252,0.0100331,0.0224161,0.0290833,0.0387057,0.0487331,0.0649207,0.065645,0.0717942,0.0705733,0.0914683,0.109499,0.1303959,0.1456029,0.1371852,0.1469513,0.1338781,0.1312887,0.1332053,0.1295643,0.111258,0.1158757
Ring-billed Gull,0.093529,0.0962116,0.1058745,0.1011781,0.0780594,0.0706301,0.0550702,0.0731548,0.057842,0.0469351,0.0294372,0.021274,0.0156202,0.0187205,0.0149403,0.0120649,0.0075659,0.0077245,0.0067227,0.0087383,0.0079826,0.0103575,0.0099436,0.0118848,0.0094065,0.0140712,0.0196373,0.0256811,0.0258392,0.0333783,0.0486621,0.0575616,0.0659241,0.0803668,0.0917845,0.0867322,0.0780557,0.0876219,0.1088123,0.1198549,0.0977954,0.1136927,0.1140488,0.1241144,0.0949941,0.1076555,0.1047699,0.1005412
Western Gull,0.006306,0.0073431,0.0072187,0.0103573,0.0087181,0.0066057,0.0062003,0.0061584,0.0053751,0.00582,0.004329,0.0040117,0.0030009,0.0039985,0.0021701,0.001895,0.0019259,0.002126,0.0011204,0.001886,0.0002419,0.0002988,0.0001025,0.0002641,0.0002909,0.000473,0.0006254,0.0006443,0.0026502,0.002577,0.0022402,0.0033548,0.0028096,0.0025341,0.0025597,0.0030176,0.002622,0.0031739,0.0052363,0.0060743,0.0050151,0.0051893,0.0066098,0.0081607,0.0045896,0.0055402,0.0079298,0.0077019
