,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
Western Grebe,0.0027972,0.0073394,0.0070053,0.002805,0.0096339,0.0101626,0.0055659,0.0038911,0.006483,0.0058824,0.0018587,0.0022198,0.0032103,0.0046584,0.0040323,0.0041754,0.0038911,0.0070423,0.0014388,0.0,0.0,0.0,0.0022831,0.0,0.0,0.0,0.0025575,0.0017422,0.0027322,0.0026525,0.0,0.0015038,0.0151515,0.0421286,0.0760234,0.1449664,0.2112676,0.2298851,0.1871227,0.1032172,0.1046512,0.0576208,0.0151229,0.0149254,0.015873,0.0112045,0.0060241,0.0068259
Red-throated Loon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016051,0.0,0.0,0.0,0.0,0.0,0.0,0.001032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pacific Loon,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013423,0.0040241,0.0,0.0060362,0.0120643,0.001938,0.0130112,0.0018904,0.0029851,0.005291,0.0,0.0,0.0
Common Loon,0.0,0.0018349,0.0017513,0.0014025,0.0019268,0.0,0.0018553,0.0019455,0.0016207,0.0039216,0.0,0.0011099,0.0016051,0.0279503,0.0080645,0.0177453,0.0077821,0.008216,0.0071942,0.0082559,0.0054496,0.005291,0.0091324,0.002004,0.0,0.002681,0.0,0.0,0.0,0.005305,0.0,0.0,0.0018939,0.0066519,0.0136452,0.0013423,0.0060362,0.0038314,0.0040241,0.0080429,0.0096899,0.0092937,0.0056711,0.0,0.010582,0.0,0.0060241,0.0051195
Brandt's Cormorant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pelagic Cormorant,0.0,0.0018349,0.0017513,0.0,0.0,0.0,0.0,0.0038911,0.0016207,0.0,0.0018587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Double-crested Cormorant,0.806993,0.7834862,0.7968476,0.7882188,0.7957611,0.8028455,0.7847866,0.8229572,0.7763371,0.8058824,0.8141264,0.8113208,0.8105939,0.8322981,0.7889785,0.7108559,0.5343709,0.3215962,0.1453237,0.120743,0.0980926,0.0511464,0.0479452,0.0440882,0.0487179,0.0294906,0.0127877,0.0383275,0.0355191,0.071618,0.10199,0.1774436,0.3011364,0.2793792,0.3489279,0.4308725,0.4185111,0.5095785,0.5814889,0.7010724,0.746124,0.7174721,0.7807183,0.741791,0.7566138,0.7843137,0.8072289,0.7969283
American Bittern,0.0097902,0.0110092,0.0105079,0.0168303,0.017341,0.0060976,0.0018553,0.0038911,0.0032415,0.0058824,0.0037175,0.0133185,0.0048154,0.0015528,0.0026882,0.0010438,0.001297,0.0023474,0.0014388,0.004128,0.0040872,0.0035273,0.0045662,0.002004,0.0051282,0.0241287,0.0204604,0.0139373,0.0081967,0.0185676,0.0497512,0.087218,0.0700758,0.0798226,0.0935673,0.0818792,0.0764588,0.0670498,0.0623742,0.1032172,0.0426357,0.0223048,0.0642722,0.0477612,0.031746,0.0308123,0.0210843,0.003413
Black-crowned Night Heron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068493,0.0,0.0,0.0,0.0,0.0278746,0.0,0.0026525,0.0,0.006015,0.0,0.0,0.0019493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Green Heron,0.0111888,0.0055046,0.033275,0.0350631,0.0250482,0.0223577,0.0148423,0.0233463,0.0210697,0.0,0.0185874,0.0044395,0.0176565,0.007764,0.0483871,0.0636743,0.075227,0.0903756,0.1280576,0.1176471,0.1607629,0.1904762,0.1621005,0.2144289,0.2333333,0.2412869,0.1841432,0.2944251,0.2704918,0.2785146,0.3034826,0.4300752,0.4848485,0.5011086,0.4132554,0.366443,0.2193159,0.1264368,0.0744467,0.0294906,0.0096899,0.0148699,0.0132325,0.019403,0.005291,0.0112045,0.0180723,0.0153584
Western Cattle-Egret,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001938,0.0074349,0.0056711,0.0,0.0,0.0,0.0,0.0
Great Egret,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002064,0.0,0.0,0.0,0.0,0.0153846,0.0,0.0,0.0,0.0,0.0,0.0024876,0.006015,0.0,0.0,0.0019493,0.0,0.0,0.0019157,0.0,0.0,0.001938,0.0,0.0018904,0.0,0.0026455,0.0,0.0,0.0
Great Blue Heron,0.7202797,0.7009174,0.7215412,0.7461431,0.7148362,0.7337398,0.7717996,0.733463,0.7309562,0.7137255,0.802974,0.8057714,0.8523274,0.8509317,0.8790323,0.874739,0.8573281,0.8779343,0.8604317,0.869969,0.8651226,0.8553792,0.8561644,0.9018036,0.8692308,0.8418231,0.8491049,0.8240418,0.8387978,0.8488064,0.8781095,0.8120301,0.8011364,0.8403548,0.8362573,0.7986577,0.8108652,0.7739464,0.7686117,0.7734584,0.751938,0.767658,0.7655955,0.719403,0.7089947,0.6582633,0.7379518,0.7047782
American White Pelican,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010438,0.0,0.0093897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019493,0.0,0.0,0.0038314,0.0100604,0.0160858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Vulture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098039,0.0,0.0055494,0.0224719,0.0031056,0.0094086,0.0041754,0.0064851,0.0070423,0.0014388,0.002064,0.0054496,0.0017637,0.0022831,0.0,0.0,0.0,0.0,0.0017422,0.0,0.0,0.0,0.0,0.0,0.0066519,0.0097466,0.0416107,0.0140845,0.0229885,0.0060362,0.0,0.001938,0.0,0.0037807,0.0,0.0,0.0,0.0,0.0
Osprey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018587,0.0110988,0.1348315,0.3354037,0.4704301,0.5271399,0.5149157,0.5117371,0.5798561,0.6315789,0.6594005,0.6366843,0.6552511,0.7154309,0.6871795,0.6863271,0.6598465,0.674216,0.6202186,0.6339523,0.6318408,0.6766917,0.6420455,0.6053215,0.3547758,0.085906,0.0583501,0.0229885,0.0100604,0.0013405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sharp-shinned Hawk,0.0321678,0.0348624,0.0297723,0.0210379,0.0366089,0.0325203,0.025974,0.0350195,0.0259319,0.0235294,0.0297398,0.0166482,0.0160514,0.0217391,0.0215054,0.0156576,0.0090791,0.0211268,0.0100719,0.004128,0.006812,0.0,0.0068493,0.002004,0.0025641,0.002681,0.0051151,0.0017422,0.0163934,0.0079576,0.0149254,0.0045113,0.0094697,0.0155211,0.0253411,0.0120805,0.0422535,0.0670498,0.0482897,0.0522788,0.0717054,0.0446097,0.0302457,0.0477612,0.0291005,0.0280112,0.0512048,0.0477816
Cooper's Hawk,0.4223776,0.4293578,0.4203152,0.398317,0.3776493,0.3028455,0.3506494,0.3540856,0.3403566,0.3039216,0.3122677,0.2952275,0.2712681,0.242236,0.2405914,0.2192067,0.2360571,0.149061,0.1769784,0.2105263,0.2234332,0.2416226,0.2214612,0.2164329,0.2179487,0.2439678,0.2122762,0.2404181,0.2131148,0.3076923,0.3084577,0.3699248,0.3295455,0.421286,0.417154,0.4241611,0.4064386,0.4272031,0.444668,0.463807,0.4089147,0.3847584,0.4120983,0.3970149,0.4100529,0.4705882,0.4548193,0.4197952
Northern Harrier,0.0055944,0.0018349,0.0017513,0.002805,0.0,0.0081301,0.0018553,0.0077821,0.0097245,0.0137255,0.0018587,0.0066593,0.0080257,0.007764,0.0107527,0.0125261,0.0142672,0.0023474,0.0,0.006192,0.0027248,0.0017637,0.0022831,0.002004,0.0,0.0,0.0051151,0.0052265,0.0,0.0106101,0.0074627,0.0045113,0.0094697,0.0221729,0.0175439,0.0496644,0.0382294,0.0517241,0.0382294,0.0308311,0.0271318,0.0092937,0.0037807,0.0089552,0.005291,0.0084034,0.0120482,0.0017065
Bald Eagle,0.7468531,0.7266055,0.7705779,0.7335203,0.7206166,0.6930894,0.729128,0.7140078,0.7309562,0.6882353,0.7434944,0.7025527,0.7078652,0.7142857,0.7083333,0.723382,0.7224384,0.7194836,0.7309353,0.7863777,0.7983651,0.7777778,0.7739726,0.743487,0.7333333,0.7104558,0.6675192,0.6655052,0.5983607,0.5013263,0.2885572,0.1669173,0.0719697,0.0997783,0.122807,0.2281879,0.4386318,0.5785441,0.5855131,0.6487936,0.6492248,0.6096654,0.6521739,0.6358209,0.6666667,0.6946779,0.7108434,0.7406143
Red-shouldered Hawk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027322,0.0,0.0,0.0,0.0189394,0.0288248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swainson's Hawk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026882,0.0020877,0.0051881,0.0011737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red-tailed Hawk,0.1818182,0.1541284,0.1593695,0.1500701,0.1599229,0.2073171,0.2022263,0.192607,0.1750405,0.1627451,0.1654275,0.1509434,0.1348315,0.2003106,0.1733871,0.1680585,0.1673152,0.1185446,0.1007194,0.0804954,0.0817439,0.0828924,0.0821918,0.0641283,0.0487179,0.0509383,0.0537084,0.0627178,0.0655738,0.0371353,0.0472637,0.0631579,0.0776515,0.1064302,0.1150097,0.190604,0.1448692,0.1896552,0.2032193,0.1970509,0.2131783,0.2007435,0.2230624,0.2014925,0.1719577,0.1988796,0.2259036,0.1962457
American Barn Owl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013624,0.0,0.0,0.0,0.0,0.0,0.0015,0.0017422,0.0,0.0,0.0024876,0.0,0.0,0.0,0.005848,0.0,0.0020121,0.0057471,0.0,0.0013405,0.003876,0.0018587,0.0,0.0,0.0,0.0,0.0,0.0017065
Snowy Owl,0.0015,0.0018349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005291,0.0015,0.0,0.0
Great Horned Owl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024876,0.0030075,0.0056818,0.0044346,0.0,0.0,0.0015,0.0,0.0,0.0013405,0.001938,0.0018587,0.0,0.0,0.0,0.0,0.0,0.0
Barred Owl,0.0013986,0.0073394,0.0087566,0.002805,0.0019268,0.0060976,0.0018553,0.0077821,0.0081037,0.0019608,0.0,0.0011099,0.0016051,0.0,0.0013441,0.0020877,0.002594,0.0046948,0.0071942,0.0134159,0.0217984,0.0070547,0.0251142,0.01002,0.0076923,0.0160858,0.0051151,0.0121951,0.010929,0.0159151,0.0373134,0.0225564,0.0568182,0.0532151,0.0760234,0.0255034,0.0362173,0.0172414,0.0221328,0.0495979,0.0562016,0.0371747,0.0075614,0.0029851,0.0026455,0.0084034,0.003012,0.0119454
Short-eared Owl,0.0015,0.0015,0.0017513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011099,0.0,0.0,0.0,0.0010438,0.0,0.0011737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022173,0.0,0.0,0.0,0.0019157,0.0040241,0.0080429,0.0015,0.0111524,0.0056711,0.0014925,0.0,0.0,0.0,0.0
Northern Saw-whet Owl,0.0,0.0,0.0,0.0014025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019493,0.0,0.0,0.0019157,0.0,0.0,0.0,0.0018587,0.0075614,0.0014925,0.0026455,0.0,0.0,0.0
Belted Kingfisher,0.4391608,0.4220183,0.502627,0.4684432,0.3737958,0.3658537,0.3191095,0.2859922,0.2949757,0.2490196,0.2527881,0.154273,0.1348315,0.0885093,0.0887097,0.0553236,0.0622568,0.0434272,0.0273381,0.0237358,0.0217984,0.015873,0.0205479,0.0621242,0.1769231,0.3619303,0.511509,0.6324042,0.6311475,0.6790451,0.699005,0.6451128,0.6458333,0.7383592,0.7368421,0.6657718,0.665996,0.6455939,0.6217304,0.6246649,0.6860465,0.6189591,0.7126654,0.5701493,0.6216931,0.4565826,0.5421687,0.4863481
Red-breasted Sapsucker,0.006993,0.0091743,0.0,0.0056101,0.0077071,0.004065,0.0092764,0.0,0.0048622,0.0098039,0.0092937,0.0055494,0.0032103,0.007764,0.0053763,0.0,0.002594,0.0023474,0.0,0.0,0.0040872,0.0,0.0,0.0,0.0,0.0,0.0,0.0034843,0.0,0.0,0.0024876,0.0,0.0018939,0.0022173,0.0038986,0.0134228,0.0060362,0.0076628,0.0080483,0.0120643,0.001938,0.0130112,0.0075614,0.0089552,0.0026455,0.0028011,0.0060241,0.0068259
Lewis's Woodpecker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Downy Woodpecker,0.3062937,0.3137615,0.3345009,0.3211781,0.2716763,0.2906504,0.2820037,0.3560311,0.3176661,0.3137255,0.3884758,0.3529412,0.4028892,0.4270186,0.3924731,0.3580376,0.3022049,0.2535211,0.2733813,0.3126935,0.3188011,0.2645503,0.2899543,0.3406814,0.2948718,0.2949062,0.2838875,0.3449477,0.3360656,0.331565,0.3507463,0.4075188,0.4450758,0.443459,0.4814815,0.3959732,0.3561368,0.3180077,0.2796781,0.2453083,0.2577519,0.3011152,0.2911153,0.2835821,0.2883598,0.32493,0.3313253,0.3003413
Hairy Woodpecker,0.0111888,0.0110092,0.0122592,0.0070126,0.0077071,0.004065,0.0148423,0.0077821,0.0097245,0.0098039,0.0092937,0.0044395,0.0080257,0.0108696,0.0107527,0.0083507,0.002594,0.008216,0.0057554,0.006192,0.006812,0.0017637,0.0045662,0.002004,0.0102564,0.0053619,0.0025575,0.0034843,0.0027322,0.0238727,0.0049751,0.0105263,0.0056818,0.0133038,0.005848,0.0107383,0.0100604,0.0057471,0.0100604,0.0067024,0.005814,0.0037175,0.0075614,0.0059701,0.005291,0.0056022,0.003012,0.0017065
Pileated Woodpecker,0.006993,0.012844,0.0227671,0.0112202,0.0192678,0.0223577,0.0037106,0.0272374,0.0356564,0.0098039,0.027881,0.0255272,0.046549,0.0512422,0.0174731,0.0354906,0.0311284,0.0434272,0.0460432,0.0464396,0.0422343,0.0017637,0.0091324,0.002004,0.0051282,0.002681,0.0051151,0.0069686,0.0081967,0.0185676,0.0074627,0.0120301,0.0113636,0.0066519,0.0292398,0.0120805,0.0120724,0.01341,0.0080483,0.0067024,0.005814,0.0055762,0.0075614,0.0119403,0.0079365,0.0056022,0.0060241,0.003413
Northern Flicker,0.5818182,0.559633,0.6129597,0.5918654,0.5799615,0.648374,0.6512059,0.6867704,0.6839546,0.7039216,0.7657993,0.72697,0.7014446,0.7111801,0.6357527,0.6242171,0.5706874,0.5328638,0.5971223,0.5975232,0.633515,0.6560847,0.5981735,0.6372745,0.6307692,0.6112601,0.6138107,0.6132404,0.5437158,0.5119363,0.4303483,0.5157895,0.5,0.5631929,0.6140351,0.6979866,0.7625755,0.7528736,0.7122736,0.6823056,0.6472868,0.5892193,0.6616257,0.5791045,0.5634921,0.5602241,0.5722892,0.5750853
American Kestrel,0.0013986,0.0015,0.0035026,0.0,0.0057803,0.0020325,0.0,0.0019455,0.0032415,0.0039216,0.0037175,0.0033296,0.0048154,0.0031056,0.0013441,0.0083507,0.0051881,0.0046948,0.0,0.0,0.0,0.0017637,0.0,0.0,0.0076923,0.002681,0.0,0.0069686,0.0054645,0.0106101,0.0124378,0.0075188,0.0037879,0.0177384,0.0194932,0.0107383,0.0120724,0.0057471,0.0040241,0.0053619,0.005814,0.0055762,0.0037807,0.0014925,0.0015,0.0,0.0,0.0017065
Merlin,0.0181818,0.0220183,0.0262697,0.0308555,0.0192678,0.0182927,0.0148423,0.0252918,0.0210697,0.0215686,0.0315985,0.0277469,0.035313,0.060559,0.0497312,0.0427975,0.0272374,0.0140845,0.018705,0.0165119,0.0081744,0.0176367,0.0365297,0.0160321,0.0128205,0.0321716,0.028133,0.1027875,0.0491803,0.0424403,0.0771144,0.0842105,0.0700758,0.1175166,0.0838207,0.0912752,0.1006036,0.0747126,0.1066398,0.0683646,0.0542636,0.035316,0.0378072,0.0358209,0.037037,0.0420168,0.0210843,0.0255973
Peregrine Falcon,0.0125874,0.0110092,0.0105079,0.0098177,0.0154143,0.0182927,0.0204082,0.0214008,0.0243112,0.0215686,0.0130112,0.0266371,0.0160514,0.0108696,0.0215054,0.0240084,0.0259403,0.0129108,0.0273381,0.0196078,0.0231608,0.0088183,0.0136986,0.008016,0.0153846,0.0053619,0.0204604,0.0243902,0.0300546,0.0159151,0.0174129,0.0195489,0.0246212,0.0243902,0.0292398,0.0214765,0.0301811,0.0287356,0.0342052,0.0268097,0.0271318,0.0315985,0.0113422,0.0104478,0.010582,0.0168067,0.0150602,0.0068259
Budgerigar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olive-sided Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035211,0.0043165,0.006192,0.0027248,0.0017637,0.0022831,0.004008,0.0,0.0,0.0,0.0017422,0.0,0.0026525,0.0024876,0.0030075,0.0,0.0044346,0.0019493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Wood-Pewee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194553,0.0469484,0.1251799,0.1351909,0.0735695,0.0582011,0.0570776,0.0841683,0.0461538,0.0107239,0.0127877,0.010453,0.010929,0.0185676,0.0298507,0.0270677,0.0056818,0.0310421,0.0097466,0.0026846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willow Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158273,0.0887513,0.2002725,0.2592593,0.326484,0.3146293,0.2461538,0.1823056,0.1355499,0.1045296,0.1530055,0.071618,0.1044776,0.0736842,0.0681818,0.0687361,0.0136452,0.0067114,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Least Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hammond's Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067204,0.0125261,0.0285344,0.0129108,0.018705,0.0072239,0.0013624,0.0,0.0,0.0,0.0025641,0.0,0.0,0.0,0.0,0.0026525,0.0024876,0.0030075,0.0,0.0,0.0015,0.0107383,0.0,0.0038314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dusky Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002594,0.0070423,0.0057554,0.001032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026882,0.0125261,0.0155642,0.0129108,0.0388489,0.0567595,0.0408719,0.0388007,0.0547945,0.0360721,0.0128205,0.0053619,0.0076726,0.0156794,0.0136612,0.0159151,0.0099502,0.0195489,0.0075758,0.0243902,0.0116959,0.0040268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Phoebe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043165,0.0,0.0,0.0,0.0,0.0,0.0051282,0.0053619,0.0,0.0,0.0,0.0026525,0.0174129,0.006015,0.0018939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Phoebe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0
Say's Phoebe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437601,0.0176471,0.0018587,0.045505,0.0048154,0.0326087,0.0013441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026525,0.0024876,0.0,0.0,0.0022173,0.0019493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ash-throated Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002064,0.0040872,0.005291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tropical Kingbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Kingbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167015,0.0246433,0.008216,0.0906475,0.1001032,0.0217984,0.0017637,0.0159817,0.0,0.0025641,0.0,0.0,0.0,0.0027322,0.0,0.0,0.0180451,0.0018939,0.0022173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Kingbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123839,0.0081744,0.0405644,0.0319635,0.0,0.0,0.0,0.0025575,0.0,0.0,0.0026525,0.0,0.0330827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scissor-tailed Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hutton's Vireo,0.0013986,0.0036697,0.0070053,0.0070126,0.0057803,0.0060976,0.0092764,0.0097276,0.0145867,0.0156863,0.0148699,0.0077691,0.0128411,0.0108696,0.0094086,0.0093946,0.0129702,0.0187793,0.0043165,0.004128,0.0122616,0.0070547,0.0136986,0.006012,0.0051282,0.0053619,0.0102302,0.0017422,0.0015,0.0015,0.0024876,0.0030075,0.0094697,0.0022173,0.0038986,0.0067114,0.0080483,0.0076628,0.0060362,0.0080429,0.0077519,0.0037175,0.0018904,0.0089552,0.005291,0.0056022,0.003012,0.0068259
